,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
30,137947562,"£475,000",Reduced on 16/09/2023,"Sherborne Road, Orpington","GUIDE PRICE £475,000 TO £500,000 This three bedroom semi-detached house is situated on the borders of Orpington and Petts Wood and has been extended to the side. On the ground floor you will find a living room at the front and a kitchen/dining room to the rear. There ...",Semi-Detached,1,3,,Freehold,[],"[['St. Mary Cray ', '0.5 miles'], ['Petts Wood ', '0.9 miles'], ['Orpington ', '1.3 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: TBC
31,140030939,"£450,000",Added on 15/09/2023,"Shirley Road, Sidcup, DA15 7JW","* Video Available * A beautiful example of a period semi-detached home that has been lovingly restored by the current homeowner. Presented in immaculate condition and tastefully decorated, we simply urge your immediate viewing to appreciate the quality on hand. Conveniently located within easy re...",Semi-Detached,1,2,,Freehold,"['Semi-Detached Character House', 'Immaculate Condition', 'Two Double Bedrooms', 'Longlands Primary School', 'Landscaped Rear Garden', 'Popular Local Shops', ""EPC Rating 'tbc'"", ""Council Tax Band 'D'""]","[['Sidcup ', '0.7 miles'], ['New Eltham ', '0.9 miles'], ['Albany Park ', '1.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
32,140030288,"£550,000",Added on 15/09/2023,"Tandridge Drive, Orpington, BR6","GUIDE PRICE £550,000 - £575,000 This spacious four bedroom townhouse is situated in the ever popular Tandridge Drive, offering access to both Petts Wood and Orpington mainline stations serving several London termini.",Terraced,1,4,,Freehold,"['Four bedroom townhhouse', 'One bathroom', 'Popular location', 'OSP and Garage']","[['Orpington ', '0.5 miles'], ['Petts Wood ', '0.8 miles'], ['St. Mary Cray ', '1.6 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: E
33,139739324,"£845,000",Reduced on 15/09/2023,"South Hill Road, Bromley","A beautifully presented three bedroom semi-detached chalet style home located on a popular residential road close to excellent schools, local amenties and Shortlands mainline station.",Semi-Detached,2,3,,Freehold,"['Semi-detached', 'Three bedrooms', 'Two bathrooms ', 'Summer house ', '110ft garden', 'Garage', 'Highfield catchment', 'EPC Rating: C']","[['Shortlands ', '0.6 miles'], ['Bromley South ', '0.8 miles'], ['Bromley North ', '1.1 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
34,140024753,"£560,000",Added on 15/09/2023,"Burnt Ash Lane, Bromley","***GUIDE PRICE £560,000 - £575,000*** Situated just a short walk from Sundridge Park is this stylish three-bedroom semi-detached home now available for sale. Benefiting from a full refurbishment throughout, the property includes new flooring, windows, carpets, and heating, as w...",Semi-Detached,1,3,969 sq. ft.(90 sq. m.),Freehold,"['Newly Refurbished Throughout', 'High Sepcifcation', 'Three Bedrooms', 'Modern Four-Piece Bathroom', 'Downstairs WC', 'Driveway', 'Rear Garage']","[['Sundridge Park ', '0.4 miles'], ['Bromley North ', '0.7 miles'], ['Grove Park ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
35,140024066,"£950,000",Added on 15/09/2023,"Greatwood, Chislehurst",A fine example of a 1960's four bedroom modernist house designed by renowned architect Norman Starrett. Located on a small cul-de-sac walkable to both Elmstead Woods station & the village.,Terraced,2,4,,Freehold,"['Prestigious cul-de-sac', 'Elmstead Woods station ', 'Four balconies ', 'South facing garden ', 'Four bedrooms ', 'Garage ', 'Chain free ', 'EPC E']","[['Elmstead Woods ', '0.5 miles'], ['Chislehurst ', '0.6 miles'], ['Bickley ', '1.1 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
36,131657234,"£289,995",Reduced on 15/09/2023,"Heath Court, New Eltham","This is a top floor apartment in part of a very popular development. Comprising 2 bedrooms and two bathrooms which includes an en-suite, large lounge and kitchen, complete with a private loft. Being located at the back of the development with a stunning outlook towards Avery Hill Park and with ...",Flat,2,2,,Leasehold,"['What three words address vibe.tides.gold', 'Top floor with stunning outlook', 'Preferred layout & Popular development', '2 Bedrooms and 2 bathrooms', 'Close to New Eltham mainline station', '170 Year Lease', 'Communal gardens', 'Perfect first time buy or let investment', 'Potentially chain free']","[['New Eltham ', '0.2 miles'], ['Mottingham ', '1.0 miles'], ['Falconwood ', '1.4 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
37,140016527,"£649,995",Reduced on 15/09/2023,"Austral Close, Sidcup, DA15 7LE","An exclusive and rarely discovered cul-de-sac, this remarkable three-bedroom detached house. Embodying a harmonious blend of privacy, accessibility, and timeless elegance, this residence presents an unmissable opportunity.Secluded from the bustling urban sprawl, this hidden gem rests within a dis...",Detached,1,3,,Freehold,"['0.5 MILE - SIDCUP MAINLINE STN', 'EXTENDED RECEPTION ROOM', 'DRIVEWAY & GARAGE', 'SECLUDED CUL-DE-SAC', 'BIRKBECK PRIMARY SCHOOL', '15 MIN WALK - HIGH STREET', ""EPC RATING 'D'"", ""COUNCIL TAX BAND 'E'""]","[['Sidcup ', '0.4 miles'], ['New Eltham ', '1.1 miles'], ['Albany Park ', '1.4 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: E
38,139222463,"£234,995",Reduced on 15/09/2023,"Main Road, Sidcup",On the first floor of a modern low level block is this one bedroom apartment. The accommodation is nicely spaced out and this would make for a perfect first time buy or perhaps a buy to let investment. Priced keenly to attract an early sale the property does need some updating and tlc. The lease ...,Flat,1,1,,Leasehold,"['Part of a modern purpose built block', 'First floor', 'Extended lease', 'Garage En Bloc', 'Chain free', 'Needs updating', 'Parking', 'Great first time buy ']","[['Sidcup ', '0.7 miles'], ['New Eltham ', '1.0 miles'], ['Albany Park ', '1.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£1200,137 years left,Band: C
39,138667262,"£485,000",Reduced on 15/09/2023,"Balfour Road, Bromley, Kent, BR2","Capital Estate Agents are pleased to offer to the market this two bedroom, two reception room Victorian property located in the ever popular Chatterton Village area, please call for more details.",Terraced,1,2,720 sq. ft.(67 sq. m.),Freehold,"['TWO BEDROOM', 'TWO RECEPTION ROOM', 'VERY LARGE GARDEN', 'CHAIN FREE', 'CHATTERTON VILLAGE', '720 SQFT', 'SIDE ACCESS TO GARDENS', 'GREAT FIRST TIME BUY', 'CLOSE TO BROMLEY', 'CLOSE TO MAINLINE RAIL']","[['Bickley ', '0.7 miles'], ['Bromley South ', '1.2 miles'], ['Chislehurst ', '1.2 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: D
