,id,price,added_reduced,address,description,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,close_stations_type,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
111,139960961,"£450,000",Added yesterday,"Stockwell Park Walk, Stockwell","This contemporary apartment is situated on the second floor of a highly desirable development in central Brixton. Comprising an open plan reception room with a fully integrated kitchen, a double bedroom with fitted wardrobes, a stylish bathroom and a large winter garden.",Flat,1,1,,Leasehold,"['Modern Apartment', 'Open Plan Reception', 'Integrated Kitchen', 'Double Bedroom', 'Winter Garden', 'Long Lease']","[['Brixton ', '0.2 miles'], ['Brixton Underground ', '0.3 miles'], ['Loughborough Junction ', '0.5 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
112,139960580,"£399,950",Added yesterday,"Roffo Court, Boyson Road, London, SE17","A fantastic opportunity to acquire this stunning and spacious one-bedroom flat, with a large private garden, located in a wonderful purpose-built block, ideally located in Walworth.",Apartment,1,1,,Ask agent,[],"[['Kennington ', '0.6 miles'], ['Oval ', '0.9 miles'], ['Elephant & Castle ', '0.9 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: C
113,136090364,"£275,000",Reduced yesterday,Burcher Gale Grove London SE15,"Beautifully presented, neutrally renovated one bedroom first floor apartment of 453sqft situated on a quiet road just moments from Burgess Park.",Flat,1,1,,Leasehold,"['One Double Bedroom', 'Neutrally Decorated', 'Bike Storage', 'Modern Development ', 'Juliette Balcony ', 'Semi Open Plan Living', '453 SqFt', 'Energy Efficiency Rating C']","[['Peckham Rye ', '0.8 miles'], ['Denmark Hill ', '0.9 miles'], ['Queens Road Peckham ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: B
114,136566218,"£650,000",Reduced yesterday,"Westcote Road, Streatham","Stylishly designed throughout, this three bedroom house has a unique layout and plenty of space to utilise. Downstairs benefits from a large kitchen/dining living space with sliding doors onto the private terrace and also has a large bedroom/study. These rooms have use of the large bathroom on th...",House,3,3,,Freehold,"['Three Bedrooms', 'Freehold House', 'Three Bathrooms', 'Two Terraced Gardens', 'Gated Off-Street Parking', 'Energy Rating: B']","[['Streatham Common ', '0.4 miles'], ['Streatham ', '0.4 miles'], ['Tooting ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
115,137944157,"£525,000",Reduced yesterday,Hoyland Close London SE15,Tidy mid-terraced house situated on a quiet residential street in Peckham. This property measures over 1113sqft and offers well-presented living accommodation spread over two floors.,Terraced,1,5,,Freehold,"['Five Bedrooms', 'Close To Queens Road Station', 'Measuring at 1113sqft', 'South Facing Private Garden', 'Freehold ', 'Neutrally Decorated', 'Quiet Residential Street', 'Energy Efficiency Rating C']","[['Queens Road Peckham ', '0.4 miles'], ['Peckham Rye ', '0.7 miles'], ['South Bermondsey ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: C
116,86172228,"£350,000",Reduced yesterday,"Great Chart Street, London, SW11","*GUIDE PRICE £350,000 - £400,000* Welcome to this charming 1-bedroom flat located in the sought-after SW11 area. This well-appointed residence offers a comfortable and contemporary living space, perfect for individuals or couples seeking a convenient and stylish home. As you ste...",Flat,1,1,,Leasehold,"['Sought After Location', 'Local Amenities', 'Transport Links', 'Peppercorn Ground Rent', 'garden']","[['Wandsworth Town ', '0.4 miles'], ['Clapham Junction ', '0.5 miles'], ['Imperial Wharf ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
117,139377026,"£485,000",Reduced yesterday,"Chivalry Road, SW11",An attractive one-bedroom flat which occupies the lower ground floor of a Victorian conversion on a popular road between the commons and just moments from Wandsworth Common. The flat measures approximately 538 sq ft and is presented in excellent decorative order. It retains plenty of original fea...,Apartment,1,1,,Share of Freehold,[],"[['Clapham Junction ', '0.3 miles'], ['Wandsworth Town ', '0.7 miles'], ['Wandsworth Common ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£0,Ask agent,Band: TBC
118,139956707,"£700,000",Added yesterday,"Sarsfeld Road, Balham","A unique three bedroom two storey maisonette benefiting from a private entrance and large private garden, situated in a highly sought after road and offering no forward chain.",Flat,1,3,,Leasehold,"['Over 850 sq.ft', 'Three good size bedrooms', 'Large reception', 'Large separate kitchen', 'Sunny private garden', 'Close to common', 'Close to station', 'EPC rating: D']","[['Wandsworth Common ', '0.3 miles'], ['Balham ', '0.4 miles'], ['Tooting Bec ', '0.4 miles']]","['nationalrail', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
119,139956590,"£1,070,000",Added yesterday,"Bedfordbury, WC2N","A striking one-bedroom apartment nestled in the Heart of London’s West End, just moments away from Covent Garden and Soho. This peacefully placed 502sq ft property is located to the rear of the building which allows lots of natural light, LONG VIEWS TO THE WEST, and a QUIET working environment..",Flat,1,1,502 sq. ft.(47 sq. m.),Leasehold,"['1 bedroom', '1 bathroom', '1 reception room', 'Lift']","[['Leicester Square ', '1.4 miles'], ['Covent Garden ', '1.6 miles'], ['Charing Cross ', '1.3 miles']]","['underground', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
120,133461053,"£425,000",Reduced yesterday,"Burnelli Building, 352 Queenstown Road, London, SW11",Immaculately presented one bedroom apartment on the 11th floor of the Burnelli Building in Chelsea Bridge Wharf. Spacious living dining area with fully equipped open plan kitchen. Double Bedroom with large wardrobe and tiled bathroom. Wooden flooring throughout. Floor to ceiling windows allow in ...,Apartment,1,1,,Leasehold,"['474 sq ft', '11th Floor (With Lift) Of 11 Floors', 'Open Plan Reception', 'One Bedroom, One Bathroom', 'Generous Size Bedroom', '24h Hour Concierge']","[['Battersea Park ', '0.2 miles'], ['Battersea Power Underground ', '0.3 miles'], ['Queenstown Road (Battersea) ', '0.4 miles']]","['nationalrail', 'underground', 'nationalrail']",£100 per year,£3250,Ask agent,Band: TBC
121,139955753,"£1,400,000",Added yesterday,"Westminster Palace Gardens, 
Artillery Row, SW1P","A fantastic 1st floor 1515 square foot, 3 double bedroom, 2 bathroom apartment located within this very desirable mansion block apartment. The property benefits from Porter and lift access. Share of freehold. Offered with no onward chain.",Flat,2,3,"1,515 sq. ft.(141 sq. m.)",Share of Freehold,"['A Very Spacious Lateral First Floor Apartment', 'Three Large Double Bedrooms, Two Bathrooms', 'A Grand Reception / Dining Room', 'Separate Modern Kitchen', 'Lift Access and Concierge', 'Share of Freehold and No Onward Chain']","[[""St. James's Park "", '0.2 miles'], ['Victoria ', '0.4 miles'], ['Westminster ', '0.5 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,£14000,988 years left,Band: G
122,139955198,"£880,000",Added yesterday,"121 Barrow Road, London, SW16 6ET","To be sold at an online auction. For further information, viewing times and legal documentation, please visit bidx1.com.",Semi-Detached,3,4,,Ask agent,"['This sale is conditional and is subject to confirmation by the seller, who will accept or decline the highest bid no longer than two working days from the bidding closing time\xa0', ""This listing is provided in association with Foxtons, London's leading estate agent."", 'Beautiful four\xa0bedroom detached new build house', 'Presented to a high specification throughout', 'Generous living space with an open-plan kitchen', 'Private garden', 'Three stylish bathroom suites', 'Off-street parking', 'Gross internal floor area is approximately 1,532 Sq Ft (142.33 Sq M)', 'Online Auction on Wednesday, 27 September 2023']","[['Streatham ', '0.2 miles'], ['Streatham Common ', '0.4 miles'], ['Norbury ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
123,139953071,"£385,000",Added yesterday,"Ingrave Street, London","A delightful first floor apartment situated in a popular and central location just moments from Clapham Junction Railway Station. The property offers, Two good sized bedrooms, Kitchen, Living room, Communal grounds and fabulous central location.",Flat,1,1,,Leasehold,"['Two double bedrooms.', 'First floor', 'Kitchen', 'Living Room', 'Bathroom', 'Moments from Clapham Junction', 'Central location', 'Chain Free']","[['Clapham Junction ', '0.3 miles'], ['Imperial Wharf ', '0.7 miles'], ['Wandsworth Town ', '0.8 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,Ask agent,101 years left,Band: C
124,131800421,"£450,000",Reduced yesterday,"Este Road, Battersea, London, SW11","Guide price £450,000-£485,000. A spacious apartment arranged over the second floor of this small purpose built building located in a quiet residential street a stone’s throw from Clapham Junction. This property which is offered to the market in fair condition. As well as the f...",Flat,1,3,,Leasehold,"['SECOND FLOOR', 'SEPARATE WC', 'IDEAL FIRST TIME PURCHASE', 'SERVICE CHARGES APPROX £900', 'LEASE 104', 'DOUBLE GLAZED', 'GAS CENTRAL HEATING', 'KITCHEN DINER', 'SERVICE CHARGES APPROX £95 PER MONTH', 'COUNCIL TAX BAND C £776']","[['Clapham Junction ', '0.3 miles'], ['Imperial Wharf ', '0.8 miles'], ['Wandsworth Town ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£1200,103 years left,Band: C
125,138834017,"£600,000",Added on 18/08/2023,"Darrell Road, London","Guide Price £600,000 to £625,000 Stunning two double bedroom ground floor garden flat - highly considered finish, beautiful colours, and direct access to private garden. Victorian build and excellent East Dulwich location. Call haart of Dulwich to view",Apartment,1,2,,Leasehold,"['Stunning two double bedroom ground floor garden flat', 'Two double bedrooms, amazing bathroom', 'Solid wood floors, exposed brickwork', 'Solid wood floors, exposed brickwork', 'Bespoke fixtures, beautiful colours', 'Bespoke fixtures, beautiful colours', 'Central East Dulwich location', 'Great for food, shops, bars', 'Choice of links into Central London', 'Call haart of Dulwich to view']","[['East Dulwich ', '0.6 miles'], ['North Dulwich ', '0.8 miles'], ['Peckham Rye ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
126,131800421,"£450,000",Reduced yesterday,"Este Road, Battersea, London, SW11","Guide price £450,000-£485,000. A spacious apartment arranged over the second floor of this small purpose built building located in a quiet residential street a stone’s throw from Clapham Junction. This property which is offered to the market in fair condition. As well as the f...",Flat,1,3,,Leasehold,"['SECOND FLOOR', 'SEPARATE WC', 'IDEAL FIRST TIME PURCHASE', 'SERVICE CHARGES APPROX £900', 'LEASE 104', 'DOUBLE GLAZED', 'GAS CENTRAL HEATING', 'KITCHEN DINER', 'SERVICE CHARGES APPROX £95 PER MONTH', 'COUNCIL TAX BAND C £776']","[['Clapham Junction ', '0.3 miles'], ['Imperial Wharf ', '0.8 miles'], ['Wandsworth Town ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£1200,103 years left,Band: C
127,139951823,"£390,000",Added yesterday,"Mossbury Road, London, SW11","Chesterfield Gordon present to the market this fantastic second floor flat for sale in Clapham Junction, Battersea, SW11. Being sold via Secure Sale online bidding. Terms & Conditions apply. Starting Bid £390,000.",Flat,1,2,,Leasehold,"[""A Stone's Throw From Clapham Junction Station"", 'Two Bedrooms', 'Seconds From Local Ameniities', 'Large Open Plan Kitchen/Reception Room', 'Excellent Transportation Links', 'Good Rental Investment', 'Long Lease', 'Secondary Glazing In Bedrooms']","[['Clapham Junction ', '0.1 miles'], ['Wandsworth Town ', '1.0 miles'], ['Imperial Wharf ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£150 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£307.44,982 years left,Band: D
128,139951598,"£795,000",Added yesterday,"Tufton Street, London","Beautiful two-bedroom apartment, with private terrace available in the heart of Westminster.",Apartment,2,2,695 sq. ft.(65 sq. m.),Share of Freehold,"['Private terrace', 'Newly decorated', 'Convenient Location']","[[""St. James's Park "", '0.3 miles'], ['Westminster ', '0.4 miles'], ['Pimlico ', '0.5 miles']]","['underground', 'underground', 'underground']",£0 per year,£4393.68,976 years left,Band: G
129,139951550,"£475,000",Added yesterday,"Lavender Hill, Battersea","A stunning top floor two bedroom apartment with communal garden, ideally situated on the popular Lavender Hill and within walking distance of Clapham Junction Station.",Flat,1,2,,Leasehold,"['Top floor', 'Two double bedrooms ', 'Communal garden ', 'Excellent condition', 'Close to Clapham Junction', 'Recently refurbished', 'Approx. 647 sq. ft.', 'EPC rating E']","[['Clapham Junction ', '0.4 miles'], ['Queenstown Road (Battersea) ', '0.9 miles'], ['Clapham Common ', '0.9 miles']]","['nationalrail', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
130,139951547,"£650,000",Added yesterday,"Aristotle Road, London","A beautifully presented period apartment for sale in a highly convenient location moments from the transport links, shops and restaurants offered on Clapham High Street.",Flat,2,2,,Leasehold,"['Two / three bedrooms', 'Two shower rooms', 'Stylish finish', 'Inbuilt storage', 'Period property', 'Close to local amenities', 'Close to transport links', 'EPC Rating D']","[['Clapham North ', '0.1 miles'], ['Clapham High Street ', '0.2 miles'], ['Clapham Common ', '0.3 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
131,139951319,"£450,000",Added yesterday,"Carson Road, Dulwich, London, SE21",A very attractive ground floor maisonette for sale situated on this particularly desirable residential road in Dulwich.,Maisonette,1,1,,Share of Freehold,"['A very attractive ground floor garden maisonette for sale situated on this particularly desirable residential road in Dulwich.', 'Upgraded and modernised to a high standard', 'One double bedroom', 'Front reception room', 'Spacious kitchen/breakfast room', 'Modern bathroom', 'Private patio garden to the rear', 'Popular and central location', 'Offered with a share of freehold']","[['West Dulwich ', '0.2 miles'], ['Tulse Hill ', '0.5 miles'], ['West Norwood ', '0.6 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: C
132,139799930,"£475,000",Reduced yesterday,"Thornton Avenue, London","A wonderful three bedroom top floor Victorian conversion flat conveniently located just off Streatham Hill with all its local amenities, shops, bars and restaurants. The open grounds of Tooting Bec Common, Balham underground and Streatham Hill overground station are easily accessible from the pr...",Apartment,2,3,,Share of Freehold,"['Share of Freehold: 999 Years Remaining', 'Victorian Conversion', 'Three Double Rooms', 'Open Plan Kitchen And Living Area', 'Neutral Décor', 'Two Bathrooms', 'Bright and Airy', 'Moments to Balham Station and Streatham Station', 'Short Walk to Tooting Bec Common', 'Council Tax band C']","[['Streatham Hill ', '0.4 miles'], ['Balham ', '0.8 miles'], ['Clapham South ', '1.0 miles']]","['nationalrail', 'nationalrail', 'underground']",£0 per year,£1173.2,998 years left,Band: C
133,136868684,"£300,000",Reduced yesterday,Cronin Street London SE15,Expansive split level two double bedroom flat measuring an impressive 764sqft and boasting access to a private South-West facing balcony. Energy Efficiency Rating,Flat,1,2,,Leasehold,"['Two Double Bedrooms', 'Split Level ', 'Private Balcony', 'Measuring 764sqft ', 'Available Chain Free', 'Close To Burgess Park', 'Kitchen/Diner', 'Energy Efficiency Rating D']","[['Peckham Rye ', '0.6 miles'], ['Denmark Hill ', '0.8 miles'], ['Queens Road Peckham ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: A
134,137920670,"£290,000",Reduced yesterday,Friary Estate London SE15,"Beautifully presented and packed full of period charm, this one double bedroom fourth floor art deco 1930's property is sure to impress.",Flat,1,1,,Leasehold,"['One Double Bedroom', 'Fourth Floor ', ""1930's Art Deco Flat"", 'Original Features', 'Measuring 528sqft ', 'Newly Refurbished ', 'Leasehold (106 Years Remaining)', 'Energy Efficiency Rating E']","[['South Bermondsey ', '0.6 miles'], ['Queens Road Peckham ', '0.7 miles'], ['Peckham Rye ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: A
135,139950062,"£375,000",Added yesterday,"Union Grove, London, SW8","Guide price £375000-£410,000. A superb spacious apartment on the ground floor of a small well-maintained, low-rise block just off Wandsworth Road. The property is well presented throughout and offers a huge amount of natural light and would make an ideal first-time purchase or investm...",Flat,1,2,,Leasehold,"['TWO DOUBLE BEDROOMS', 'PRIVATE GARDEN', 'GOOD CONDITION THROUGHOUT', 'GAS CENTRAL HEATING', 'RESIDENTS PARKING', 'IDEAL FIRST TIME PURCHASE', 'CLOSE PROXIMITY TO MANY TUBE AND TRAIN STATIONS', 'IDEAL RENTAL INVESTMENT £1750-£1800 PER MONTH']","[['Wandsworth Road ', '0.2 miles'], ['Clapham High Street ', '0.4 miles'], ['Clapham North ', '0.5 miles']]","['nationalrail', 'nationalrail', 'underground']",£0 per year,£1691,97 years left,Band: B
136,139949474,"£650,000",Reduced yesterday,"Clapham Road, London SW9","Exceptional three bedroom period apartment, offered Chain Free. This raised-ground floor property is larger than average and benefits from a huge communal garden. Ideally located for transport and amenities yet set back from the road with off street resident parking in front of the building and p...",Flat,1,3,,Leasehold,"['Three Double Bedrooms', 'Period Features', 'Spacious & Bright', 'Storage Spaces', 'Clapham Road & Little Portugal Amenities', 'Moments From Stockwell Tube (Northern / Victoria)', 'Massive Communal Garden', 'No Chain']","[['Stockwell ', '0.2 miles'], ['Clapham North ', '0.4 miles'], ['Clapham High Street ', '0.4 miles']]","['underground', 'underground', 'nationalrail']",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1300.92,100 years left,Band: D
137,139075529,"£695,000",Reduced yesterday,"Turks Row, London, SW3",A one bedroom apartment on the sixth floor with far-reaching views.,Flat,1,1,447 sq. ft.(42 sq. m.),Share of Freehold,"['Bedroom', 'Bathroom', 'Kitchen', 'Reception', 'Lift', 'Resident porter.']","[['Sloane Square ', '0.2 miles'], ['Victoria ', '0.7 miles'], ['South Kensington ', '0.7 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,£10861,997 years left,Ask agent
138,139101014,"£375,000",Reduced yesterday,"Lochinvar Street, London, SW12",A well-proportioned TWO BEDROOM flat within this popular purposed built block with excellent views over London. Excellent transport links within 0.4 miles from Clapham South underground (Northern Line) and within 0.4 miles from Balham underground (Northern Line). Walking distance to the popul...,,1,2,,Leasehold,"['Purpose Built Flat', 'Two Double Bedrooms', 'Separate Kitchen', 'Spacious Living Room', 'Private Balcony', 'Secured Intercom Entry', 'Excellent Transport Links', 'Close to Local Amenities']","[['Balham ', '0.4 miles'], ['Clapham South ', '0.4 miles'], ['Wandsworth Common ', '0.6 miles']]","['nationalrail', 'underground', 'nationalrail']",£10 per year,£819,86 years left,Band: C
139,132201971,"£615,000",Added yesterday,"Vanbrugh Court, Wincott Street, SE11","A fantastic opportunity to acquire a beautifully presented two-bedroom flat with a balcony, set on the first floor of a purpose-built block. Situated within the congestion zone and just a stone’s throw from the famous Imperial War Museum. EPC Rating C.",Apartment,1,2,,Leasehold,[],"[['Kennington ', '0.3 miles'], ['Elephant & Castle ', '0.4 miles'], ['Elephant & Castle (Northern) ', '0.4 miles']]","['underground', 'nationalrail', 'underground']",£50 per year,£2808,112 years left,Band: D
140,139063397,"£375,000",Reduced yesterday,"Wellington House, 148 Peckham Rye, London, SE22",Wellington House on Peckham Rye in East Dulwich offers a charming one-bedroom purpose-built flat.,Flat,1,1,,Leasehold,"['Fantastic Local Amenities', 'Purpose built', 'One Bedroom Apartment', 'overlooking Peckham Rye park', 'Communal Garden']","[['East Dulwich ', '0.6 miles'], ['Peckham Rye ', '0.6 miles'], ['Nunhead ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,£1100,153 years left,Ask agent
141,139948118,"£800,000",Added yesterday,"The Music Box, SE1","A stunning 2 bedroom apartment in The Music Box development, next to London’s iconic Southbank.",Apartment,2,2,,Leasehold,"['2 Bedrooms', '2 Bathrooms ', '9th floor', 'High specification', 'Stunning views towards The Shard', '24 hour concierge', '0.3 miles to Southwark Station', 'Approx. 802 sq ft (74.5 sq m)', 'Leasehold', 'EWS1 received ']","[['Southwark ', '0.1 miles'], ['Waterloo East ', '0.3 miles'], ['Borough ', '0.4 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
142,86225682,"£300,000",Reduced yesterday,"Angles Road, London",Available is this two bedroom flat in excellent decorative order offered to the market chain,Flat,2,2,,Leasehold,"['Sale by Modern Auction (T&Cs apply)', 'Subject to an undisclosed Reserve Price', 'Buyers fees apply', 'Share of Freehold', 'Two Bedroom Period Conversion', 'Open Plan Living', 'Close To Transport Links', 'Chain Free']","[['Streatham ', '0.4 miles'], ['Streatham Hill ', '0.5 miles'], ['West Norwood ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",£0 per year,Ask agent,Ask agent,Band: C
143,139947791,"£450,000",Added yesterday,"Landor Road, Stockwell","An superb first floor period conversion presented in a high and tasteful standard throughout. Accommodation includes a bright and airy reception room spanning the full width of the building, a separate well equipped kitchen, a double bedroom and a bathroom.",Flat,1,1,,Leasehold,"['First Floor Period Conversion', 'Spacious Reception Room', 'Separate Kitchen', 'Double Bedroom', 'New Lease', 'Chain Free']","[['Clapham North ', '0.2 miles'], ['Clapham High Street ', '0.4 miles'], ['Stockwell ', '0.4 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
144,139947173,"£475,000",Added yesterday,"St. John's Hill, Battersea","This well presented Victorian conversion is ideally located moments from Clapham Junction and all the amenities of St John's Hill.
",Flat,1,2,,Leasehold,"['Victorian conversion', 'Set over two floors', 'By Clapham Junction St.', 'Spacious reception room', 'Potential to extend STPP', 'Close to local amenities', 'Approx. 757 sq. ft. ', 'EPC rating D']","[['Clapham Junction ', '0.2 miles'], ['Wandsworth Town ', '0.7 miles'], ['Imperial Wharf ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
145,139947152,"£475,000",Added yesterday,"Pocock Street, Southwark","This contemporary one-bedroom flat is set on the third floor of a secure development, situated just off Blackfriars Road and minutes to Southwark Station with Waterloo close by. Must see ",Flat,1,1,,Leasehold,"['Large one bedroom', 'Lift', 'Bike storage', 'Private balcony', 'Open plan living', 'Excellent location', '625 sq ft', 'EPC rating B']","[['Southwark ', '0.2 miles'], ['Waterloo East ', '0.3 miles'], ['Borough ', '0.4 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
146,134391158,"£425,000",Reduced yesterday,"Chivalry Road, Northcote Road","A spacious first floor apartment presented in excellent order throughout. Arranged to include a large reception room with a separate modern kitchen, two bedrooms and a bathroom.",Flat,1,2,,Leasehold,"['Large Reception Room', 'Two Bedrooms', 'Stylish Kitchen', 'Long Lease', 'Modern Bathroom', 'Superb Location']","[['Clapham Junction ', '0.3 miles'], ['Wandsworth Town ', '0.7 miles'], ['Wandsworth Common ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
147,128589020,"£475,000",Reduced yesterday,"Tachbrook Street, 
Westminster, SW1V","A charming one double bedroom period conversion further comprising reception room, separate kitchen and bathroom. The property is conveniently located for amenities and transport links of Pimlico and Victoria.",Flat,1,1,,Share of Freehold,"['A Charming Period Conversion', 'One Double Bedroom', 'Reception Room with High Ceilings', 'Separate Kitchen', 'Share of Freehold', 'No Onward Chain']","[['Pimlico ', '0.2 miles'], ['Victoria ', '0.4 miles'], [""St. James's Park "", '0.6 miles']]","['underground', 'nationalrail', 'underground']",Ask agent,£3000,Ask agent,Band: E
148,138209234,"£400,000",Reduced yesterday,"Streatham Common North, Streatham Common","A spacious 2 double bedroom apartment, forming part of this charming Victorian mansion development overlooking Streatham Common. Sold with a long lease and no onward chain.",Flat,1,2,,Leasehold,"['2 Large Double Bedrooms', 'Spacious Reception Room', 'Modern Kitchen ', 'Well Appointed Bathroom', 'Residents Parking', 'Private Garage', 'No Onward Chain ', 'EPC RATING - BAND D']","[['Streatham ', '0.3 miles'], ['Streatham Common ', '0.6 miles'], ['Norbury ', '0.9 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
149,138654443,"£700,000",Reduced yesterday,"Oakmead Road, Balham","A well presented two bedroom ground floor period maisonette offering an abundance of character and charm, with a generous rear garden, situated in the very centre of Balham.",Flat,1,2,,Leasehold,"['Ground floor maisonette', 'Two bedrooms', 'Large eat-in kitchen', 'Own private entrance', 'Garden', 'Close to shops and tube', 'No chain', 'EPC rating: C']","[['Balham ', '0.0 miles'], ['Wandsworth Common ', '0.5 miles'], ['Tooting Bec ', '0.6 miles']]","['nationalrail', 'nationalrail', 'underground']",Ask agent,Ask agent,Ask agent,Ask agent
150,136136315,"£380,000",Reduced on 24/07/2023,"Conyers Road, London","Stunning Two bedroom maisonette, moments from Streatham station, boasting an excellent modern finish and a spacious private garden",Flat,1,2,,Freehold,"['Private Rear Garden', 'Own Front Door', 'Long Lease', 'Period Conversion', 'Fully Refurbished', 'Chain Free', 'Stamp Duty Paid For']","[['Streatham ', '0.3 miles'], ['Streatham Common ', '0.4 miles'], ['Tooting ', '1.0 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Band: B
151,138920330,"£279,000",Reduced yesterday,"Fernlea Road, Balham","A top floor one bedroom flat in Central Balham, with an open-plan kitchen/reception room, a bathroom and a double bedroom. This property is also offered with no onward chain.",Flat,1,1,,Leasehold,"['One Double Bedroom', 'Open-Plan', 'Central Balham', 'No Onward Chain', 'Top Floor', 'Victorian Conversion']","[['Balham ', '0.1 miles'], ['Clapham South ', '0.7 miles'], ['Wandsworth Common ', '0.6 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
152,131225000,"£1,300,000",Reduced yesterday,"St. Johns Building, 
79 Marsham Street, SW1P","A bright two double bedroom two bathroom flat situated within this sought after block in the heart of Westminster. The property further comprises two reception rooms, modern kitchen and bathroom and benefits from 24 hour concierge and lift access.",Flat,2,2,,Leasehold,"['A Bright Two Double Bedroom Two Bathroom Apartment', 'Two Reception Rooms ', 'Separate Modern Kitchen', '24 Hour Concierge and Gym with Swimming Pool', 'Convenient Location for Amenities and Transport', 'Offered with No Onward Chain']","[[""St. James's Park "", '0.4 miles'], ['Pimlico ', '0.4 miles'], ['Westminster ', '0.5 miles']]","['underground', 'underground', 'underground']",£250 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£7250,973 years left,Band: H
153,139158434,"£800,000",Reduced yesterday,"Valley Road, Streatham","A spacious 4 double bedroom, 3 bathroom modern town house. Located in the heart of Streatham, within moments of Streatham Common and sought after both primary and secondary schools.",Terraced,3,4,,Freehold,"['4 Double Bedrooms,3 Baths', 'Modern Townhouse', 'Double Reception Room', 'Kitchen / Dining Room', 'No Onward Chain', '2 Allocated Parking Space', 'Private Rear Garden', 'EPC RATING - BAND B']","[['Streatham ', '0.6 miles'], ['Streatham Hill ', '0.7 miles'], ['West Norwood ', '0.7 miles']]","['nationalrail', 'nationalrail', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
154,138947312,"£325,000",Reduced yesterday,"Adelina Mews, Balham","A delightful one bedroom ground floor apartment forming part of a well maintained development with communal gardens and off-street parking with the benefit of no forward chain
",Flat,1,1,,Leasehold,"['Excellent reception room', 'Well equipped kitchen', 'No onward chain- vacant ', 'Communal gardens', 'Parking', 'Double bedroom', 'Modern finish']","[['Streatham Hill ', '0.5 miles'], ['Clapham South ', '0.9 miles'], ['Balham ', '0.9 miles']]","['nationalrail', 'underground', 'nationalrail']",Ask agent,Ask agent,Ask agent,Ask agent
