,id,price,price_change_date,price_change_value
189,138523211,"£375,000",['10/08/2023'],"['Initial entry found: £375,000']"
190,136008755,"£375,000","['18/07/2023', '12/06/2023']","['Price changed from £395,000 to £375,000', 'Initial entry found: £395,000']"
191,139498607,"£375,000",['05/09/2023'],"['Initial entry found: £375,000']"
192,140615867,"£375,000",['02/10/2023'],"['Initial entry found: £375,000']"
193,136802183,"£375,000","['11/07/2023', '30/06/2023']","['Price changed from £425,000 to £375,000', 'Initial entry found: £425,000']"
194,130763336,"£369,950",['24/01/2023'],"['Initial entry found: £369,950']"
195,138130835,"£365,000","['17/08/2023', '01/08/2023']","['Price changed from £375,000 to £365,000', 'Initial entry found: £375,000']"
196,139770740,"£360,000",['11/09/2023'],"['Initial entry found: £360,000']"
197,139505579,"£360,000",['05/09/2023'],"['Initial entry found: £360,000']"
198,141005294,"£360,000",['18/10/2023'],"['Initial entry found: £360,000']"
199,135621290,"£355,000","['09/10/2023', '02/06/2023']","['Price changed from £375,000 to £355,000', 'Initial entry found: £375,000']"
200,138908291,"£355,000","['18/10/2023', '21/08/2023']","['Price changed from £365,000 to £355,000', 'Initial entry found: £365,000']"
201,133888253,"£350,000","['21/06/2023', '11/05/2023', '20/04/2023']","['Price changed from £360,000 to £350,000', 'Price changed from £380,000 to £360,000', 'Initial entry found: £380,000']"
202,131749001,"£350,000","['21/06/2023', '07/03/2023', '15/02/2023']","['Price changed from £380,000 to £350,000', 'Price changed from £400,000 to £380,000', 'Initial entry found: £400,000']"
203,136471478,"£350,000",['23/06/2023'],"['Initial entry found: £350,000']"
204,135780158,"£350,000","['20/06/2023', '07/06/2023']","['Price changed from £380,000 to £350,000', 'Initial entry found: £380,000']"
205,135819095,"£350,000","['04/07/2023', '07/06/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
206,127867499,"£350,000","['24/10/2022', '18/10/2022', '08/10/2022']","['Price changed from £365,000 to £350,000', 'Price changed from £375,000 to £365,000', 'Initial entry found: £375,000']"
207,131259242,"£350,000","['15/06/2023', '29/03/2023', '31/01/2023']","['Price changed from £375,000 to £350,000', 'Price changed from £390,000 to £375,000', 'Initial entry found: £390,000']"
208,134682806,"£350,000","['19/10/2023', '27/06/2023', '11/05/2023']","['Price changed from £375,000 to £350,000', 'Price changed from £399,000 to £375,000', 'Initial entry found: £399,000']"
209,139968428,"£350,000",['14/09/2023'],"['Initial entry found: £350,000']"
210,135731915,"£350,000",['05/06/2023'],"['Initial entry found: £350,000']"
