,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
65,138369752,"£525,000",Reduced on 29/06/2023,"Twisden Road, London, NW5","A beautiful, one-bedroom Victorian apartment in great condition with wood flooring and a private patio/garden on a sought after road in the heart of Dartmouth Park. ",[],[],Apartment,1,1,,Share of Freehold,"['Large, one-bedroom apartment', 'Private patio/garden', 'Victorian conversion', 'Share of Freehold']","[['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.3 miles'], ['Kentish Town ', '0.5 miles']]",£0 per year,£0,947 years left,Band: D
66,135342491,"£525,000",Added on 26/05/2023,"Castle Road, Camden NW1","Affording an outstanding location on the borders of Camden Town & Kentish Town, this spacious one-bedroom apartment features 619 Sq. ft. of internal accommodation with a dramatic sunny west facing roof terrace from the extended reception room. EPC: Band D, Council Tax: Band C",[],[],Apartment,1,1,624 sq. ft.(58 sq. m.),Leasehold,"['**Sold Chain Free**\n', 'Large One Bedroom Flat\n', 'Leasehold \n', 'Purpose Built \n', 'Extended Reception \n', 'Bedroom \n', 'Bathroom \n\n', 'Private West Facing Terrace \n', 'With Walking Distance to Talacre Park , Primrose Hill & Regents Park\n', 'Excellent Transport Links Close By \n ']","[['Kentish Town West ', '0.1 miles'], ['Chalk Farm ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£3643.98,90 years left,Band: C
67,135275609,"£525,000",Added on 25/05/2023,"Holmes Road, 
Kentish Town, NW5",A very smart two bedroom apartment with balcony set on the first floor moments of this contemporary small development in the heart of Kentish Town.,[],[],Flat,1,2,,Leasehold,"['Two Bedroom Apartment ', 'Measuring excess of 600sqft.', 'Contemporary Small Development', 'Open plan living room/kitchen ', 'Engineered Wood floor with Underfloor Heating', 'Private Balcony', 'Video Entry Phone.', 'Excellent location']","[['Kentish Town ', '0.2 miles'], ['Kentish Town West ', '0.2 miles'], ['Gospel Oak ', '0.5 miles']]",£300 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2557.86,116 years left,Band: D
68,136200896,"£525,000",Added on 16/06/2023,"Healey Street, London, NW1","A fantastic two-bedroom period conversion, situated on the lower ground floor of a handsome Victorian end of terrace four storey house.
Offering 564 square feet of accommodation, the flat has been very well maintained throughout by the current owner and offers two equal size bedrooms, reception r...",[],[],Maisonette,1,2,576 sq. ft.(54 sq. m.),Share of Freehold,"['Two Equal Size Bedrooms', 'Modern Kitchen with Appliances', 'Reception Room', 'Combined Family Bathroom', 'Easy Access Side Entrance for Bikes', 'Share of Freehold', 'Own Private Garden', 'Quiet Cul de Sac Location', 'Good Condition Throughout', 'Vacant Possession']","[['Kentish Town West ', '0.1 miles'], ['Camden Road ', '0.4 miles'], ['Kentish Town ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
69,131935964,"£525,000",Added on 23/02/2023,"Malden Crescent, 
Chalk Farm, NW1",A light and sunny two bedroom duplex apartment in an enviable location in Chalk Farm. This immaculately presented property has a sophisticated and up to date feel with good room sizes and a west facing balcony,[],[],Flat,2,2,806 sq. ft.(75 sq. m.),Leasehold,"['CHAIN FREE', 'Two bedroom duplex apartment', 'Very well presented throughout', 'Contemporary interiors and abundant storage', 'Light filled rooms', 'Superb location']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.2 miles'], ['Camden Town ', '0.6 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2700,92 years left,Band: B
70,75564666,"£525,000",Added on 02/10/2018,"Aspern Grove, Belsize Park, NW3 2AF","VERY SPACIOUS ONE BEDROOM APARTMENT superbly located JUST NEXT TO BELSIZE PARK TUBE offering easy access to the City and West End. Belsize Park is host to a number of restaurants, bars and boutique shops and also within a short walk of Hampstead Village. The apartment offers stylish decor and co...",[],[],Flat,1,1,,Leasehold,"['Leasehold- Ap', 'prox. 85 years', 'Service Charge- Approx. £975 per year', 'Located Next To Belsize Park Station', 'Private Balcony', 'Large Kitchen with Breakfast Bar', 'Plenty of Storage Space']","[['Belsize Park ', '0.1 miles'], ['Hampstead Heath ', '0.3 miles'], ['Gospel Oak ', '0.6 miles']]",Ask agent,Ask agent,85 years left,Ask agent
71,136326164,"£525,000",Added on 20/06/2023,"Kentish Town Road, Kentish Town, London","A beautifully presented and spacious three double bedroom flat on Kentish Town Road, moments from the tube station. Fully refurbished throughout by the current owners, the property comprises hallway, living/dining room, separate kitchen, bathroom and separate WC and three large bedrooms.",[],[],Flat,1,3,,Leasehold,"['Fully refurbished throughout', 'Three double bedrooms', 'Sold chain free', 'Excellent transport links ', 'Thameslink services to London Blackfriars in 14 minutes', 'First floor apartment', 'Large communal roof terrace', 'Secure entry']","[['Kentish Town ', '0.1 miles'], ['Kentish Town West ', '0.4 miles'], ['Tufnell Park ', '0.5 miles']]",£0 per year,Ask agent,91 years left,Band: D
72,138090596,"£525,000",Added on 31/07/2023,"Highgate Road, Kentish Town, London, NW5",A stunning 2 bedroom flat situated on the first floor boasting bright and modern accommodation throughout and a private terrace to the rear.,[],[],Flat,1,2,466 sq. ft.(43 sq. m.),Leasehold,"['Spacious reception room', 'Modern open-plan kitchen', '2 generous bedrooms', 'Stylish bathroom', 'Private terrace', 'Bright and modern interiors', 'Moments from amenities']","[['Kentish Town ', '0.1 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town West ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
73,86044767,"£525,000",Added on 16/02/2023,"Fellows Road, Belsize Park","One Bedroom Raised Ground Floor in a well present period residence. The property benefits from many period features, high ceilings & is offered in decent decorative order throughout.",[],[],Flat,1,1,,Leasehold,"['ONE BEDROOM ', 'RAISED GROUND FLOOR', 'PERIOD CONVERSION', 'HIGH CEILINGS', '499 SQ.FT', 'LEASE: 88 YRS REMAINING', 'GR: £400 PA  SC: £2000PA', 'EPC RATING D']","[['Belsize Park ', '0.4 miles'], ['Chalk Farm ', '0.4 miles'], ['Swiss Cottage ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
74,138176267,"£515,000",Added on 02/08/2023,"Cantelowes Road, 
Camden, NW1","A bright and well-located two bedroom apartment on the first floor of an end of terrace period conversion. The property, offered in good condition, boasts a good layout and high ceilings throughout. Being offered chain-free.",[],[],Flat,1,2,,Leasehold,"['Two bedrooms', 'Good location', 'Chain-free', 'High ceilings', 'Bright and airy']","[['Caledonian Road ', '0.5 miles'], ['Camden Road ', '0.5 miles'], ['Caledonian Road & Barnsbury ', '0.6 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£667.85,91 years left,Band: D
75,138518204,"£500,000",Added on 10/08/2023,"King Henry's Road, Primrose Hill NW3","A one bedroom apartment positioned on the top floor of this superbly located residential block of flats, in the freehold ownership of Camden Council, just a short walking distance from Primrose Hill. * ONE DOUBLE BEDROOM * RECEPTION * OPEN PLAN KITCHEN * BATHROOM * PRIVATE B...",[],[],Flat,1,1,,Leasehold,"['ONE DOUBLE BEDROOM', 'RECEPTION', 'OPEN PLAN KITCHEN', 'BATHROOM', 'PRIVATE BALCONY', 'CLOSE TO PRIMROSE HILL', 'EPC D', 'COUNCIL TAX BAND A', 'LIFT']","[['Chalk Farm ', '0.3 miles'], ['Belsize Park ', '0.6 miles'], ['Kentish Town West ', '0.6 miles']]",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1500,125 years left,Band: A
76,135318488,"£515,000",Added on 26/05/2023,"Fortess Road, London, NW5","An exceptionally well-presented two bedroom ground floor apartment, forming part of an attractive listed period terrace, ideally situated, within a short walk of Kentish Town and Tufnell Park Underground stations.
Offering spacious and conveniently arranged accommodation, with good ceiling height...",[],[],Apartment,1,2,551 sq. ft.(51 sq. m.),Leasehold,"['Two Bedroom Flat', 'Good Size Reception Room', 'Modern Separate Kitchen', 'Combined Bathroom/wc', ' Long Lease of 159 Years Expires 2182', 'Direct Access to Garden', 'Excellent Location', 'Large Communal Garden', 'Close to Two Tube Stations', 'Ground Floor']","[['Tufnell Park ', '0.2 miles'], ['Kentish Town ', '0.2 miles'], ['Gospel Oak ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
77,132011621,"£515,000",Added on 25/02/2023,"Adelaide Road, London, NW3","A well proportioned two bedroom apartment, set on the first floor of a purpose built ex local authority block, situated in the heart of Chalk Farm, moments from Primrose Hill and approximately only 5 minutes walk from Chalk Farm Underground Station.",[],[],Flat,1,2,665 sq. ft.(62 sq. m.),Leasehold,"['First Floor', 'Two Double Bedrooms', 'Large Reception', 'Moments From Primrose Hill', 'Heating Included in Service Charges', 'No Onward Chain', 'Leasehold 103 years', 'Ground rent £10 PA', 'Service Charge £2580 PA', 'Council tax band C £1593 PA']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.5 miles'], ['Belsize Park ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
78,131843657,"£515,000",Reduced on 05/06/2023,"The Lock House, Camden, NW1","A bright and spacious one-bedroom apartment with plenty of storage, a superb aspect overlooking well-maintained communal gardens, and a beautiful water feature. Property compromises of one double bedroom, a large bathroom and a large open-plan kitchen-living room. Available for sale chain-free. <...",[],[],Flat,1,1,510 sq. ft.(47 sq. m.),Leasehold,"['Bright & Spacious One Bedroom Apt', 'Open-Plan Kitchen-Living Area', 'Large Bathroom', 'Private Balcony', 'Wooden Flooring Throughout', 'Long Lease', '24 Hour Porter', 'Gym', 'Communal Gardens', 'EPC Rating B85']","[['Camden Town ', '0.3 miles'], ['Chalk Farm ', '0.4 miles'], ['Camden Road ', '0.4 miles']]",£300 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£5500,140 years left,Band: E
79,123500303,"£500,000",Reduced on 08/11/2022,"Dartmouth Park Hill, London, NW5","A spacious chain free one bedroom flat plus a study, arranged over the second & third (top) floors of a period building set on Dartmouth Park Hill, close to Parliament Hill Fields with Hampstead Heath beyond.",[],[],Apartment,1,1,,Leasehold,[],"[['Tufnell Park ', '0.2 miles'], ['Archway ', '0.5 miles'], ['Gospel Oak ', '0.6 miles']]",£0 per year,£0,Ask agent,Band: TBC
80,138836006,"£500,000",Added yesterday,"Dalmeny Avenue, Hillmarton Conservation Area",A spacious one bedroom apartment in a secure purpose built block with a beautiful open plan living/kitchen area. This modern property features a private winter garden as well as being situated in a fantastic location.,[],[],Flat,1,1,,Leasehold,"['Winter Garden', 'Modern Development', 'Lift Access', 'Open Plan Living', 'Long Lease', 'Floor-to-Ceiling Windows']","[['Caledonian Road ', '0.4 miles'], ['Holloway Road ', '0.6 miles'], ['Tufnell Park ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
81,133131413,"£500,000",Reduced on 01/08/2023,"Highgate Road, London, NW5","A two double bedroom split-level apartment set over the top two floors, benefiting from a private terrace and located just a 10 minute walk to Hampstead Heath. Offered to the market chain free. ",[],[],Apartment,1,2,,Leasehold,"['2 Double bedrooms', 'Split-level apartment', 'Private terrace', 'Open plan kitchen living', 'Purpose built block', 'Close to stations', 'Close to the Heath', 'No upper chain']","[['Kentish Town ', '0.2 miles'], ['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.4 miles']]",£10 per year,£2000,100 years left,Band: C
82,134925158,"£500,000",Reduced on 25/07/2023,"Royal College Street, Camden, NW1","***GUIDE PRICE £500,000-£525,000***
A bright and spacious three double bedroom apartment, set on the second floor of this centrally located purpose-built mansion block, on the borders of Camden & Kentish Town.",[],[],Apartment,1,3,,Leasehold,"['Chain Free', 'Approx 928 sq. ft', 'Three Double Bedrooms', '2nd Floor', 'Separate Reception & Kitchen Dining Room', 'Communal Gardens & Lift Access', 'Purpose Built Block', 'Close to local amenities and 0.2 mi from Camden Road Station']","[['Camden Road ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Kentish Town ', '0.4 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2155,99 years left,Ask agent
83,138392120,"£500,000",Added on 07/08/2023,"Brecknock Road, Tufnell Park, London, N7","Well proportioned two bedroom apartment with a bright reception, modern kitchen and a well presented bathroom within a secure private development.",[],[],Flat,1,2,698 sq. ft.(65 sq. m.),Leasehold,"['Spacious two bedroom apartment', 'Lots of storage throughout', 'Bright reception', 'Fantastic sized terrace', 'Modern kitchen', 'Two double bedrooms', 'Located within a private purpose built development', 'Only a short journey from Kentish Town underground station']","[['Kentish Town ', '0.4 miles'], ['Tufnell Park ', '0.5 miles'], ['Caledonian Road ', '0.6 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£4797.76,105 years left,Ask agent
84,135861080,"£500,000",Reduced on 21/07/2023,"Kennistoun House, Leighton Road, London, NW5","A spacious three bedroom chain-free flat set on the third and fourth (top) floors of a purpose built building, set back from Leighton Road.",[],[],Apartment,1,3,,Leasehold,[],"[['Kentish Town ', '0.2 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town West ', '0.5 miles']]",£0 per year,£0,Ask agent,Band: TBC
85,134646038,"£500,000",Added on 10/05/2023,"Dartmouth Park Hill, Dartmouth Park","A well-presented two double bedroom ground floor flat within an attractive Victorian building. This flat has exclusive access to a private, landscaped garden.",[],[],Flat,1,2,,Leasehold,"['Two Double Bedrooms', 'Private Garden', 'Ground Floor', 'Great Transport Links', 'Open Plan Kitchen', 'Period Property']","[['Tufnell Park ', '0.2 miles'], ['Archway ', '0.5 miles'], ['Gospel Oak ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
86,131195924,"£500,000",Reduced on 12/07/2023,"Tasker Road, Belsize Park NW3",A stylish 1 bedroom plus study/ spare room upper maisonette - Situated in an end of terrace period conversion - 14ft reception with wood floors and scenic views - Over 600 sq ft of bright accommodation - 2nd and 3rd floors (top) - 7ft kitchen with a window - Both bedrooms on the top...,[],[],Flat,1,2,605 sq. ft.(56 sq. m.),Leasehold,"['A stylish 1 bedroom plus study/spare roomupper maisonette', 'Situated in an end of terrace period conversion', '14ft reception with wood floors and scenic views', 'Over 600 sq ft of bright accommodation on the 2nd and 3rd floors (top)', 'Shower room plus separate w/c', '7ft kitchen with a window', 'Both bedrooms on the top floor', '189 years from 1984', 'Tranquil location close to Belsize Park underground', 'Close proximity to South End Green and Hampstead Heath']","[['Belsize Park ', '0.2 miles'], ['Gospel Oak ', '0.5 miles'], ['Hampstead Heath ', '0.4 miles']]",Ask agent,£630,150 years left,Band: D
87,128513489,"£500,000",Reduced on 10/01/2023,"Long Meadow, Torriano Avenue, London, NW5","A spacious two double bedroom ground floor flat with its own private entrance, set within a purpose built building, set back from Torriano Avenue in Kentish Town.",[],[],Apartment,1,2,,Leasehold,[],"[['Kentish Town ', '0.4 miles'], ['Caledonian Road ', '0.6 miles'], ['Camden Road ', '0.7 miles']]",£0 per year,£0,Ask agent,Band: TBC
88,132123578,"£500,000",Added on 01/03/2023,"Carlton Mansions, Anson Road, London, N7","A two bedroom flat set on the ground floor of an attractive period mansion block, in popular tree-lined Anson road in Tufnell Park.",[],[],Apartment,2,2,,Leasehold,[],"[['Tufnell Park ', '0.3 miles'], ['Kentish Town ', '0.5 miles'], ['Upper Holloway ', '0.6 miles']]",£0 per year,£0,Ask agent,Band: TBC
89,134615957,"£500,000",Added on 10/05/2023,"Eton Rise, Eton College Road, Chalk Farm, London, NW3",A modern apartment situated on the second floor of this well maintained porter block conveniently located within a short walk of Chalk Farm Tube Station. The property has been newly refurbished throughout and benefits from having wood flooring throughout. The property comprises a spacious recepti...,[],[],Apartment,1,1,,Leasehold,"['One Bedroom Flat', 'Portered Block', 'Communal Heating & Hot Water', 'Offered Chain Free', 'Communal Gardens', 'Council Tax Band: C']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.4 miles'], ['Belsize Park ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
90,133848200,"£500,000",Added on 16/03/2023,"Chalk Farm Road, 
Chalk Farm, NW1","This stunning, newly refurbished one double bedroom apartment is situated on the second floor within this impressive modern bathroom. The property comprises; spacious reception room, separate kitchen, master bedroom and bathroom.",[],[],Flat,1,1,,Leasehold,"['Large one bedroom apartment', 'Highly regarded modern block with lift', 'Light filled rooms', 'Private balcony', 'Good order throughout', 'No onward chain']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.3 miles'], ['Camden Town ', '0.5 miles']]",Ask agent,£2906,977 years left,Band: D
91,125118395,"£500,000",Added on 19/07/2022,"Weedington Road, London, NW5","A two double bedroom chain free flat, set on the second floor of a building, in a road located just off Queens Crescent, NW5. ",[],[],Apartment,1,2,,Leasehold,[],"[['Kentish Town West ', '0.3 miles'], ['Gospel Oak ', '0.4 miles'], ['Kentish Town ', '0.4 miles']]",£0 per year,£0,Ask agent,Band: TBC
92,137968388,"£500,000",Added on 06/04/2023,"Eton College Road, London","Prime Metro are pleased to present this one bedroom flat, set on the fourth floor of this well-maintained block. Eton Rise comprises of one double bedroom, fully fitted kitchen, contemporary bathroom and ample natural light. The flat also benefits from a long lease, parking and communal gardens. ...",[],[],Apartment,1,1,,Leasehold,[],"[['Chalk Farm ', '0.2 miles'], ['Kentish Town West ', '0.4 miles'], ['Belsize Park ', '0.5 miles']]",Ask agent,£4800,176 years left,Ask agent
93,131192087,"£500,000",Reduced on 31/03/2023,"Brecknock Road, Tufnell Park, London, N19","Located on a quiet residential turning in the heart of Tufnell Park just 7 minutes-walk from TUFNELL PARK UNDERGROUND STATION (Northern Line) and within easy reach of a number of local shops, is this recently REFRUBISHED substantial TWO DOUBLE BEDROOM apartment perched on the SECOND FLOOR of this...",[],[],Apartment,,2,,Leasehold,"['New Kitchen', 'Double Glazed Windows', 'New Boiler', 'Balcony', 'Through Lounge', 'New Family Bathroom']","[['Tufnell Park ', '0.3 miles'], ['Kentish Town ', '0.4 miles'], ['Upper Holloway ', '0.7 miles']]",£0 per year,£0,92 years left,Band: C
94,138518204,"£500,000",Added on 10/08/2023,"King Henry's Road, Primrose Hill NW3","A one bedroom apartment positioned on the top floor of this superbly located residential block of flats, in the freehold ownership of Camden Council, just a short walking distance from Primrose Hill. * ONE DOUBLE BEDROOM * RECEPTION * OPEN PLAN KITCHEN * BATHROOM * PRIVATE B...",[],[],Flat,1,1,,Leasehold,"['ONE DOUBLE BEDROOM', 'RECEPTION', 'OPEN PLAN KITCHEN', 'BATHROOM', 'PRIVATE BALCONY', 'CLOSE TO PRIMROSE HILL', 'EPC D', 'COUNCIL TAX BAND A', 'LIFT']","[['Chalk Farm ', '0.3 miles'], ['Belsize Park ', '0.6 miles'], ['Kentish Town West ', '0.6 miles']]",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1500,125 years left,Band: A
95,118668596,"£500,000",Reduced on 25/09/2022,"Twisden Road, Dartmouth Park, London, NW5",A charming raised ground floor converted flat with high ceilings and lots of natural light located in a quiet backwater moments from Hampstead Heath.,[],[],Flat,1,1,500 sq. ft.(46 sq. m.),Share of Freehold,"['Spacious Reception Room', 'Modern Fitted & Equipped Kitchen', 'Bedroom', 'Newly Fitted Bathroom', 'Lots of Built-in Storage', 'Moments from Hampstead Heath', 'Close to Excellent Amenities', ""Residents' Permit Parking Zone""]","[['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.3 miles'], ['Kentish Town ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
96,131905742,"£500,000",Reduced on 04/01/2023,"Leighton Road, London, NW5","A well proportioned, larger than average (just under 600 sq ft/55.5 sq mtrs) one bedroom flat in a sought after, Kentish Town location, close to Kentish Town tube station. This top floor flat has a South facing balcony with far reaching views and is offered chain free.",[],[],Apartment,1,1,,Share of Freehold,"['One bedroom', 'Top floor', 'Separate kitchen', 'South facing balcony', 'Close to local amenities', 'Residents parking']","[['Kentish Town ', '0.3 miles'], ['Tufnell Park ', '0.5 miles'], ['Kentish Town West ', '0.6 miles']]",£0 per year,£1754,Ask agent,Band: C
97,135856535,"£500,000",Added on 08/06/2023,"Una House, Prince of Wales Road, Kentish Town, NW5","Here To Sell is proud to offer this large two bedroom third floor purpose built period apartment set in this iconic building 'Una House' just moments away from the hustle and bustle of Kentish Town, its vast array of amenities, charm and amazing community.",[],[],Flat,1,2,678 sq. ft.(63 sq. m.),Leasehold,[],"[['Kentish Town West ', '0.2 miles'], ['Kentish Town ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
98,137231891,"£500,000",Added on 12/07/2023,"Cantelupe, Bartholomew Road, London, NW5",A spacious three bedroom flat set on the third and fourth (top) floors of a purpose built building with a balcony.,[],[],Apartment,1,3,,Leasehold,[],"[['Kentish Town ', '0.3 miles'], ['Tufnell Park ', '0.5 miles'], ['Kentish Town West ', '0.6 miles']]",£0 per year,£0,Ask agent,Band: TBC
99,138090590,"£500,000",Added on 31/07/2023,"Highgate Road, Kentish Town, London, NW5",A wonderful 2 bedroom flat situated on the second floor boasting bright and modern accommodation throughout and an excellent Kentish Town location.,[],[],Flat,1,2,450 sq. ft.(42 sq. m.),Leasehold,"['Spacious reception room', 'Modern open-plan kitchen', '2 generous bedrooms', 'Stylish bathroom', 'Bright and modern interiors', 'Moments from amenities']","[['Kentish Town ', '0.1 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town West ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
100,136603232,"£475,000",Reduced on 26/07/2023,"Albert Street, Regents Park, NW1","An attractive and bright one bedroom garden flat on the lower ground floor of a handsome Grade II Listed terraced house in arguably the most sought after street in Camden Town. The property consists of a bright and spacious reception room, modern fitted kitchen, a double bedroom and a four piece ...",[],[],Apartment,1,1,,Share of Freehold,"['Living Room', 'Fitted Kitchen', 'Double Bedroom', 'Family Bathroom', 'Front & Rear Private Patio Garden', 'Private Street Entrance', 'Share of Freehold', 'Lease - Approx 955 Years Remaining', 'Peppercorn Ground Rent']","[['Mornington Crescent ', '0.2 miles'], ['Camden Town ', '0.2 miles'], ['Camden Road ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Band: D
101,138376082,"£500,000",Added on 07/08/2023,"Prince of Wales Rd, Chalk Farm","We are delighted to offer for sale this well proportioned & spacious One Bedroom apartment in a modern apartment building, well situated within a short walk from Chalk Farm tube station.",[],[],Flat,1,1,,Leasehold,"['ONE BEDROOM', '26FT LIVING SPACE', 'MODERN BLOCK WITH LIFT', 'PRIVATE BALCONY', 'POGGENPOHL KITCHEN', 'LEASE 114 YRS REMAINING', 'GR: £300PA / SC: £2870PA', 'EPC RATING C']","[['Chalk Farm ', '0.2 miles'], ['Kentish Town West ', '0.2 miles'], ['Kentish Town ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
102,138494660,"£500,000",Added on 10/08/2023,"Kennistoun House, 
Leighton Road, NW5",Spacious two bedroom apartment on the 2nd floor of a highly regarded low built block in a superb location close to the amenities of Kentish Town And Tufnell Park,[],[],Flat,,2,,Leasehold,"['Chain free', 'Spacious two bedroom apartment ', 'Generous room sizes', 'Good order throughout', 'Enviable location']","[['Kentish Town ', '0.1 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town West ', '0.5 miles']]",Ask agent,Ask agent,91 years left,Band: B
103,127744514,"£499,999",Added on 05/10/2022,"Torriano Avenue, 
Kentish Town, NW5",Chain free. A superb two bedroom apartment on the raised ground floor of a mid terraced Victorian block. The property is very well presented with high ceilings and the added benefit of a private balcony and share of freehold.,[],[],Apartment,1,2,,Share of Freehold,"['Two bedroom apartment', 'Raised ground floor', 'High ceilings', 'Share of freehold', 'Chain Free']","[['Kentish Town ', '0.4 miles'], ['Tufnell Park ', '0.5 miles'], ['Caledonian Road ', '0.6 miles']]",Ask agent,£1080,103 years left,Band: E
104,133938686,"£499,999",Reduced on 20/06/2023,"St. Pauls Crescent, Kentish Town","At approximately 510 sq.ft is this spacious two double bedroom apartment. The property has high ceilings, a open plan kitchen/reception room and large windows letting in lots of natural light.",[],[],Flat,1,2,,Leasehold,"['Two Bedrooms', 'Open Plan Kitchen/Reception', 'Chain Free', 'Shared Garden', 'Located in Camden Square', 'Excellent Condition']","[['Camden Road ', '0.5 miles'], ['Caledonian Road ', '0.5 miles'], ['Caledonian Road & Barnsbury ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
105,134877596,"£499,950",Added on 31/03/2023,"Steeles Road, Belsize Park, NW3","A wonderfully bright and sunny, first floor, one bedroom apartment with open plan kitchen, high ceilings, white décor throughout, good size shower/ wet room and wonderful City skyline views from the bedroom. Situated on Steeles Road within a period conversion, the property is located moments from...",[],[],Flat,1,1,,Leasehold,"['First floor flat within period conversion', 'Lease 163 years from 2023', 'High ceilings & wood flooring throughout', 'Wonderful views over London City skyline']","[['Chalk Farm ', '0.2 miles'], ['Belsize Park ', '0.4 miles'], ['Kentish Town West ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Band: D
106,134827379,"£499,950",Reduced on 12/06/2023,"Romney Court, Haverstock Hill","A bright and spacious recently refurbished one bedroom apartment set on the first floor of this popular purpose built block providing approximately 459 sq ft of accommodation, which is ideally located just moments from Belsize Park underground station and the many fashionable shops, cafes and al-...",[],[],Apartment,1,1,459 sq. ft.(43 sq. m.),Leasehold,"['Stunning Recently Refurbished One Bedroom Apartment', ""16' Reception Room with Modern Semi - Open Plan Kitchen with Quality Integrated Appliances"", 'Bright Double Bedroom with Newly Fitted Wardrobes', 'New Double Glazed Windows With Acoustic Glass', 'New Modern Bathroom Suite With Quality Fitments', 'New Boiler & Radiators', 'Oak Engineered Flooring', 'Sunny Aspect Communal Garden', 'Un Allocated Off Street Parking', 'Chain Free, Long Lease & Lift']","[['Belsize Park ', '0.1 miles'], ['Hampstead Heath ', '0.4 miles'], ['Chalk Farm ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
107,136678319,"£499,950",Added on 28/06/2023,"Camden Street, London, NW1",A bright and extremely spacious (89 m2) three bedroom second and third floor maisonette in the heart of Camden Town and within moments of multiple shopping and transport facilities. Camden Town and Mornington Crescent tubes as well as Kings Cross/St Pancras mainline and Eurostar Stations are within ,[],[],Maisonette,1,3,959 sq. ft.(89 sq. m.),Leasehold,"['Two Story Maisonette', 'Eat-in Kitchen Diner', 'Chain Free', 'Centrally Located']","[['Mornington Crescent ', '0.3 miles'], ['Camden Town ', '0.2 miles'], ['Camden Road ', '0.3 miles']]",Ask agent,Ask agent,89 years left,Ask agent
108,135935954,"£495,000",Reduced on 21/07/2023,"Steeles Road, Belsize Park, NW3","For the attention of cash buyers and investors! A bright and incredibly spacious one bedroom apartment (measuring 761 sq ft) with south-easterly aspect, situated on the first floor of a popular block in Belsize Park, served by a lift, with the benefit of a secure underground garage. ...",[],[],Flat,1,1,761 sq. ft.(71 sq. m.),Leasehold,"['Large Balcony', 'Secure Underground Garage', 'Passenger Lift', 'Communal Garden', '761 Sq Ft']","[['Chalk Farm ', '0.3 miles'], ['Belsize Park ', '0.4 miles'], ['Kentish Town West ', '0.6 miles']]",Ask agent,Ask agent,49 years left,Band: E
