,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
40,136219277,"£525,000",Reduced on 21/07/2023,"Lady Margaret Road, London","POTENTIALLY CHAIN-FREE! A very presented and spacious (approximately 626 Sq Ft / 58 Sq M), first floor apartment forming part of an imposing converted Victorian semi detached property situated on one of Tufnell Park's premier tree lined roads that is within very close proximity of Tufnell Pa (cont.)",[],[],Apartment,1,1,,Share of Freehold,"['POTENTIALLY CHAIN FREE-A very presented and spacious (approximately 626 Sq Ft / 58 Sq M), first floor apartment forming part of an imposing converted Victorian semi detached property', ""Situated on one of Tufnell Park's premier tree lined roads"", 'Spacious bedroom', 'Reception with fireplace', 'Separate kitchen', 'Feature modern bathroom with window', 'En-suite shower room', 'Share of freehold', 'Within very close proximity of Tufnell Park (Northern Line) underground station together with the varied shops, cafes and restaurants on Fortess Road', 'SOLE AGENT']","[['Tufnell Park ', '0.1 miles'], ['Kentish Town ', '0.5 miles'], ['Upper Holloway ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
41,137581637,"£525,000",Added on 19/07/2023, Arlington Road Camden NW1,"Offering a welcome sense of modernity, this generously proportioned one bedroom ground floor apartment circa 614 Sq.Ft., has a stylish contemporary design to suit the taste of a discerning buyer focusing on a central Camden location close to primrose Hill and Regents Park. EPC: Band D. Council Ta...",[],[],Apartment,1,1,614 sq. ft.(57 sq. m.),Leasehold,"['**Chain Free**\n', 'Leasehold: 981 Years Remaining\n', 'Spacious Double Bedrooms \n', '614 Sq. Ft of internal Accommodation \n\n', 'Private Entrance \n', 'Open Plan Reception Room\n', 'Ground Floor Apartment\n', 'Within Walking Distance to Regents Park & Primrose Hill \n', 'Surrounded by Excellent Transport amenities \n']","[['Camden Town ', '0.1 miles'], ['Mornington Crescent ', '0.3 miles'], ['Camden Road ', '0.3 miles']]",£240 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2196.07,980 years left,Band: D
42,138176267,"£515,000",Added on 02/08/2023,"Cantelowes Road, 
Camden, NW1","A bright and well-located two bedroom apartment on the first floor of an end of terrace period conversion. The property, offered in good condition, boasts a good layout and high ceilings throughout. Being offered chain-free.",[],[],Flat,1,2,,Leasehold,"['Two bedrooms', 'Good location', 'Chain-free', 'High ceilings', 'Bright and airy']","[['Caledonian Road ', '0.5 miles'], ['Camden Road ', '0.5 miles'], ['Caledonian Road & Barnsbury ', '0.6 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£667.85,91 years left,Band: D
43,129675866,"£490,000",Reduced on 15/06/2023,"Carlow House, NW1","**PRICED TO SELL** Introducing this stylish one-bedroom, one-bathroom apartment situated in a modern development that underwent redevelopment just 5 years ago. This contemporary residence spans 492 sqft and offers a leasehold of 990 years, providing long-term security and peace of mind. ",[],[],Flat,1,1,,Leasehold,"['One Bedroom Apartment', 'High Ceilings', 'Concierge', 'Modern High End Finish', 'Long Lease']","[['Mornington Crescent ', '0.1 miles'], ['Camden Town ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",£400 per year,£2544.92,990 years left,Band: TBC
44,131843657,"£515,000",Reduced on 05/06/2023,"The Lock House, Camden, NW1","A bright and spacious one-bedroom apartment with plenty of storage, a superb aspect overlooking well-maintained communal gardens, and a beautiful water feature. Property compromises of one double bedroom, a large bathroom and a large open-plan kitchen-living room. Available for sale chain-free. <...",[],[],Flat,1,1,510 sq. ft.(47 sq. m.),Leasehold,"['Bright & Spacious One Bedroom Apt', 'Open-Plan Kitchen-Living Area', 'Large Bathroom', 'Private Balcony', 'Wooden Flooring Throughout', 'Long Lease', '24 Hour Porter', 'Gym', 'Communal Gardens', 'EPC Rating B85']","[['Camden Town ', '0.3 miles'], ['Chalk Farm ', '0.4 miles'], ['Camden Road ', '0.4 miles']]",£300 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£5500,140 years left,Band: E
45,132011621,"£515,000",Added on 25/02/2023,"Adelaide Road, London, NW3","A well proportioned two bedroom apartment, set on the first floor of a purpose built ex local authority block, situated in the heart of Chalk Farm, moments from Primrose Hill and approximately only 5 minutes walk from Chalk Farm Underground Station.",[],[],Flat,1,2,665 sq. ft.(62 sq. m.),Leasehold,"['First Floor', 'Two Double Bedrooms', 'Large Reception', 'Moments From Primrose Hill', 'Heating Included in Service Charges', 'No Onward Chain', 'Leasehold 103 years', 'Ground rent £10 PA', 'Service Charge £2580 PA', 'Council tax band C £1593 PA']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.5 miles'], ['Belsize Park ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
46,138090590,"£500,000",Added on 31/07/2023,"Highgate Road, Kentish Town, London, NW5",A wonderful 2 bedroom flat situated on the second floor boasting bright and modern accommodation throughout and an excellent Kentish Town location.,[],[],Flat,1,2,450 sq. ft.(42 sq. m.),Leasehold,"['Spacious reception room', 'Modern open-plan kitchen', '2 generous bedrooms', 'Stylish bathroom', 'Bright and modern interiors', 'Moments from amenities']","[['Kentish Town ', '0.1 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town West ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
47,125118395,"£500,000",Added on 19/07/2022,"Weedington Road, London, NW5","A two double bedroom chain free flat, set on the second floor of a building, in a road located just off Queens Crescent, NW5. ",[],[],Apartment,1,2,,Leasehold,[],"[['Kentish Town West ', '0.3 miles'], ['Gospel Oak ', '0.4 miles'], ['Kentish Town ', '0.4 miles']]",£0 per year,£0,Ask agent,Band: TBC
48,138392120,"£500,000",Added on 07/08/2023,"Brecknock Road, Tufnell Park, London, N7","Well proportioned two bedroom apartment with a bright reception, modern kitchen and a well presented bathroom within a secure private development.",[],[],Flat,1,2,698 sq. ft.(65 sq. m.),Leasehold,"['Spacious two bedroom apartment', 'Lots of storage throughout', 'Bright reception', 'Fantastic sized terrace', 'Modern kitchen', 'Two double bedrooms', 'Located within a private purpose built development', 'Only a short journey from Kentish Town underground station']","[['Kentish Town ', '0.4 miles'], ['Tufnell Park ', '0.5 miles'], ['Caledonian Road ', '0.6 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£4797.76,105 years left,Ask agent
49,131195924,"£500,000",Reduced on 12/07/2023,"Tasker Road, Belsize Park NW3",A stylish 1 bedroom plus study/ spare room upper maisonette - Situated in an end of terrace period conversion - 14ft reception with wood floors and scenic views - Over 600 sq ft of bright accommodation - 2nd and 3rd floors (top) - 7ft kitchen with a window - Both bedrooms on the top...,[],[],Flat,1,2,605 sq. ft.(56 sq. m.),Leasehold,"['A stylish 1 bedroom plus study/spare roomupper maisonette', 'Situated in an end of terrace period conversion', '14ft reception with wood floors and scenic views', 'Over 600 sq ft of bright accommodation on the 2nd and 3rd floors (top)', 'Shower room plus separate w/c', '7ft kitchen with a window', 'Both bedrooms on the top floor', '189 years from 1984', 'Tranquil location close to Belsize Park underground', 'Close proximity to South End Green and Hampstead Heath']","[['Belsize Park ', '0.2 miles'], ['Gospel Oak ', '0.5 miles'], ['Hampstead Heath ', '0.4 miles']]",Ask agent,£630,150 years left,Band: D
50,131905742,"£500,000",Reduced on 04/01/2023,"Leighton Road, London, NW5","A well proportioned, larger than average (just under 600 sq ft/55.5 sq mtrs) one bedroom flat in a sought after, Kentish Town location, close to Kentish Town tube station. This top floor flat has a South facing balcony with far reaching views and is offered chain free.",[],[],Apartment,1,1,,Share of Freehold,"['One bedroom', 'Top floor', 'Separate kitchen', 'South facing balcony', 'Close to local amenities', 'Residents parking']","[['Kentish Town ', '0.3 miles'], ['Tufnell Park ', '0.5 miles'], ['Kentish Town West ', '0.6 miles']]",£0 per year,£1754,Ask agent,Band: C
51,123500303,"£500,000",Reduced on 08/11/2022,"Dartmouth Park Hill, London, NW5","A spacious chain free one bedroom flat plus a study, arranged over the second & third (top) floors of a period building set on Dartmouth Park Hill, close to Parliament Hill Fields with Hampstead Heath beyond.",[],[],Apartment,1,1,,Leasehold,[],"[['Tufnell Park ', '0.2 miles'], ['Archway ', '0.5 miles'], ['Gospel Oak ', '0.6 miles']]",£0 per year,£0,Ask agent,Band: TBC
52,134925158,"£500,000",Reduced on 25/07/2023,"Royal College Street, Camden, NW1","***GUIDE PRICE £500,000-£525,000***
A bright and spacious three double bedroom apartment, set on the second floor of this centrally located purpose-built mansion block, on the borders of Camden & Kentish Town.",[],[],Apartment,1,3,,Leasehold,"['Chain Free', 'Approx 928 sq. ft', 'Three Double Bedrooms', '2nd Floor', 'Separate Reception & Kitchen Dining Room', 'Communal Gardens & Lift Access', 'Purpose Built Block', 'Close to local amenities and 0.2 mi from Camden Road Station']","[['Camden Road ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Kentish Town ', '0.4 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2155,99 years left,Ask agent
53,137968388,"£500,000",Added on 06/04/2023,"Eton College Road, London","Prime Metro are pleased to present this one bedroom flat, set on the fourth floor of this well-maintained block. Eton Rise comprises of one double bedroom, fully fitted kitchen, contemporary bathroom and ample natural light. The flat also benefits from a long lease, parking and communal gardens. ...",[],[],Apartment,1,1,,Leasehold,[],"[['Chalk Farm ', '0.2 miles'], ['Kentish Town West ', '0.4 miles'], ['Belsize Park ', '0.5 miles']]",Ask agent,£4800,176 years left,Ask agent
54,131192087,"£500,000",Reduced on 31/03/2023,"Brecknock Road, Tufnell Park, London, N19","Located on a quiet residential turning in the heart of Tufnell Park just 7 minutes-walk from TUFNELL PARK UNDERGROUND STATION (Northern Line) and within easy reach of a number of local shops, is this recently REFRUBISHED substantial TWO DOUBLE BEDROOM apartment perched on the SECOND FLOOR of this...",[],[],Apartment,,2,,Leasehold,"['New Kitchen', 'Double Glazed Windows', 'New Boiler', 'Balcony', 'Through Lounge', 'New Family Bathroom']","[['Tufnell Park ', '0.3 miles'], ['Kentish Town ', '0.4 miles'], ['Upper Holloway ', '0.7 miles']]",£0 per year,£0,92 years left,Band: C
55,133131413,"£500,000",Reduced on 01/08/2023,"Highgate Road, London, NW5","A two double bedroom split-level apartment set over the top two floors, benefiting from a private terrace and located just a 10 minute walk to Hampstead Heath. Offered to the market chain free. ",[],[],Apartment,1,2,,Leasehold,"['2 Double bedrooms', 'Split-level apartment', 'Private terrace', 'Open plan kitchen living', 'Purpose built block', 'Close to stations', 'Close to the Heath', 'No upper chain']","[['Kentish Town ', '0.2 miles'], ['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.4 miles']]",£10 per year,£2000,100 years left,Band: C
56,137231891,"£500,000",Added on 12/07/2023,"Cantelupe, Bartholomew Road, London, NW5",A spacious three bedroom flat set on the third and fourth (top) floors of a purpose built building with a balcony.,[],[],Apartment,1,3,,Leasehold,[],"[['Kentish Town ', '0.3 miles'], ['Tufnell Park ', '0.5 miles'], ['Kentish Town West ', '0.6 miles']]",£0 per year,£0,Ask agent,Band: TBC
57,138376082,"£500,000",Added on 07/08/2023,"Prince of Wales Rd, Chalk Farm","We are delighted to offer for sale this well proportioned & spacious One Bedroom apartment in a modern apartment building, well situated within a short walk from Chalk Farm tube station.",[],[],Flat,1,1,,Leasehold,"['ONE BEDROOM', '26FT LIVING SPACE', 'MODERN BLOCK WITH LIFT', 'PRIVATE BALCONY', 'POGGENPOHL KITCHEN', 'LEASE 114 YRS REMAINING', 'GR: £300PA / SC: £2870PA', 'EPC RATING C']","[['Chalk Farm ', '0.2 miles'], ['Kentish Town West ', '0.2 miles'], ['Kentish Town ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
58,133848200,"£500,000",Added on 16/03/2023,"Chalk Farm Road, 
Chalk Farm, NW1","This stunning, newly refurbished one double bedroom apartment is situated on the second floor within this impressive modern bathroom. The property comprises; spacious reception room, separate kitchen, master bedroom and bathroom.",[],[],Flat,1,1,,Leasehold,"['Large one bedroom apartment', 'Highly regarded modern block with lift', 'Light filled rooms', 'Private balcony', 'Good order throughout', 'No onward chain']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.3 miles'], ['Camden Town ', '0.5 miles']]",Ask agent,£2906,977 years left,Band: D
59,138518204,"£500,000",Added on 10/08/2023,"King Henry's Road, Primrose Hill NW3","A one bedroom apartment positioned on the top floor of this superbly located residential block of flats, in the freehold ownership of Camden Council, just a short walking distance from Primrose Hill. * ONE DOUBLE BEDROOM * RECEPTION * OPEN PLAN KITCHEN * BATHROOM * PRIVATE B...",[],[],Flat,1,1,,Leasehold,"['ONE DOUBLE BEDROOM', 'RECEPTION', 'OPEN PLAN KITCHEN', 'BATHROOM', 'PRIVATE BALCONY', 'CLOSE TO PRIMROSE HILL', 'EPC D', 'COUNCIL TAX BAND A', 'LIFT']","[['Chalk Farm ', '0.3 miles'], ['Belsize Park ', '0.6 miles'], ['Kentish Town West ', '0.6 miles']]",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1500,125 years left,Band: A
60,132123578,"£500,000",Added on 01/03/2023,"Carlton Mansions, Anson Road, London, N7","A two bedroom flat set on the ground floor of an attractive period mansion block, in popular tree-lined Anson road in Tufnell Park.",[],[],Apartment,2,2,,Leasehold,[],"[['Tufnell Park ', '0.3 miles'], ['Kentish Town ', '0.5 miles'], ['Upper Holloway ', '0.6 miles']]",£0 per year,£0,Ask agent,Band: TBC
61,134615957,"£500,000",Added on 10/05/2023,"Eton Rise, Eton College Road, Chalk Farm, London, NW3",A modern apartment situated on the second floor of this well maintained porter block conveniently located within a short walk of Chalk Farm Tube Station. The property has been newly refurbished throughout and benefits from having wood flooring throughout. The property comprises a spacious recepti...,[],[],Apartment,1,1,,Leasehold,"['One Bedroom Flat', 'Portered Block', 'Communal Heating & Hot Water', 'Offered Chain Free', 'Communal Gardens', 'Council Tax Band: C']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.4 miles'], ['Belsize Park ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
62,127744514,"£499,999",Added on 05/10/2022,"Torriano Avenue, 
Kentish Town, NW5",Chain free. A superb two bedroom apartment on the raised ground floor of a mid terraced Victorian block. The property is very well presented with high ceilings and the added benefit of a private balcony and share of freehold.,[],[],Apartment,1,2,,Share of Freehold,"['Two bedroom apartment', 'Raised ground floor', 'High ceilings', 'Share of freehold', 'Chain Free']","[['Kentish Town ', '0.4 miles'], ['Tufnell Park ', '0.5 miles'], ['Caledonian Road ', '0.6 miles']]",Ask agent,£1080,103 years left,Band: E
63,134827379,"£499,950",Reduced on 12/06/2023,"Romney Court, Haverstock Hill","A bright and spacious recently refurbished one bedroom apartment set on the first floor of this popular purpose built block providing approximately 459 sq ft of accommodation, which is ideally located just moments from Belsize Park underground station and the many fashionable shops, cafes and al-...",[],[],Apartment,1,1,459 sq. ft.(43 sq. m.),Leasehold,"['Stunning Recently Refurbished One Bedroom Apartment', ""16' Reception Room with Modern Semi - Open Plan Kitchen with Quality Integrated Appliances"", 'Bright Double Bedroom with Newly Fitted Wardrobes', 'New Double Glazed Windows With Acoustic Glass', 'New Modern Bathroom Suite With Quality Fitments', 'New Boiler & Radiators', 'Oak Engineered Flooring', 'Sunny Aspect Communal Garden', 'Un Allocated Off Street Parking', 'Chain Free, Long Lease & Lift']","[['Belsize Park ', '0.1 miles'], ['Hampstead Heath ', '0.4 miles'], ['Chalk Farm ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
64,134877596,"£499,950",Added on 31/03/2023,"Steeles Road, Belsize Park, NW3","A wonderfully bright and sunny, first floor, one bedroom apartment with open plan kitchen, high ceilings, white décor throughout, good size shower/ wet room and wonderful City skyline views from the bedroom. Situated on Steeles Road within a period conversion, the property is located moments from...",[],[],Flat,1,1,,Leasehold,"['First floor flat within period conversion', 'Lease 163 years from 2023', 'High ceilings & wood flooring throughout', 'Wonderful views over London City skyline']","[['Chalk Farm ', '0.2 miles'], ['Belsize Park ', '0.4 miles'], ['Kentish Town West ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Band: D
65,136678319,"£499,950",Added on 28/06/2023,"Camden Street, London, NW1",A bright and extremely spacious (89 m2) three bedroom second and third floor maisonette in the heart of Camden Town and within moments of multiple shopping and transport facilities. Camden Town and Mornington Crescent tubes as well as Kings Cross/St Pancras mainline and Eurostar Stations are within ,[],[],Maisonette,1,3,959 sq. ft.(89 sq. m.),Leasehold,"['Two Story Maisonette', 'Eat-in Kitchen Diner', 'Chain Free', 'Centrally Located']","[['Mornington Crescent ', '0.3 miles'], ['Camden Town ', '0.2 miles'], ['Camden Road ', '0.3 miles']]",Ask agent,Ask agent,89 years left,Ask agent
66,135935954,"£495,000",Reduced on 21/07/2023,"Steeles Road, Belsize Park, NW3","For the attention of cash buyers and investors! A bright and incredibly spacious one bedroom apartment (measuring 761 sq ft) with south-easterly aspect, situated on the first floor of a popular block in Belsize Park, served by a lift, with the benefit of a secure underground garage. ...",[],[],Flat,1,1,761 sq. ft.(71 sq. m.),Leasehold,"['Large Balcony', 'Secure Underground Garage', 'Passenger Lift', 'Communal Garden', '761 Sq Ft']","[['Chalk Farm ', '0.3 miles'], ['Belsize Park ', '0.4 miles'], ['Kentish Town West ', '0.6 miles']]",Ask agent,Ask agent,49 years left,Band: E
67,136094867,"£495,000",Reduced on 14/06/2023,"York Rise, Dartmouth Park, London, NW5",Ideally located in the heart of Dartmouth Park and moments from Hampstead Heath is this lovely first floor flat featuring a stunning south-west facing roof terrace.,[],[],Flat,1,1,,Leasehold,"['Large West Facing Roof Terrace', 'Reception Room', 'Spacious Kitchen/Diner', 'Bedroom', 'Shower Room', 'Built-in Storage', 'Moments form Hampstead Heath', 'Close to Excellent Amenities']","[['Tufnell Park ', '0.2 miles'], ['Gospel Oak ', '0.4 miles'], ['Kentish Town ', '0.5 miles']]",Ask agent,Ask agent,160 years left,Ask agent
68,138145517,"£495,000",Added on 01/08/2023,"Plender Street, Camden, London, NW1",A beautifully presented one bedroom apartment close to Camden High Street.,[],[],Apartment,1,1,,Leasehold,"['Bright and spacious', 'Fully fitted kitchen', 'Wooden flooring', 'Bicycle storage', 'Leasehold', 'EPC Rating = B']","[['Mornington Crescent ', '0.2 miles'], ['Camden Town ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",£600 per year,£1865,Ask agent,Band: D
69,128418347,"£490,000",Reduced on 04/01/2023,"Agincourt Road, London, NW3","A recently refurbished, split-level, two bedroom flat. Arranged over the second (top) floor of a three storey, mid terraced, period house. Situated in the sought after Mansfield Conservation Area, approximately only a five minute walk to Hampstead Heath. The property benefits from an open ...",[],[],Flat,1,2,,Leasehold,"['Sought-after area', 'open plan', 'local transport links']","[['Hampstead Heath ', '0.2 miles'], ['Belsize Park ', '0.3 miles'], ['Gospel Oak ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
70,137251133,"£490,000",Added on 12/07/2023,"Eton Place, Eton College Road, London, NW3","A 1 bedroom flat for sale on Eton College Road, NW3. A bright 1 bedroom top floor apartment set within a popular purpose built block with lift access and a porter located between Belsize Park and Chalk Farm. Offering 480 sq ft of internal accommodation, this apartment comprises a good sized re...",[],[],Flat,1,1,,Leasehold,"['1 bedroom', '1 reception room', '1 bathroom', 'Lift', 'Period', 'Communal Garden', 'Porter', 'Top Floor', 'Town/City', 'Chain Free']","[['Chalk Farm ', '0.0 miles'], ['Kentish Town West ', '0.4 miles'], ['Belsize Park ', '0.6 miles']]",£26 per year,£3200,135 years left,Band: C
71,86096199,"£490,000",Reduced on 12/06/2023,"Eton College Road, Chalk Farm, London, NW3","A bright and airy top floor apartment situated within a well maintained purpose built block conveniently located within a short walk of Chalk Farm and Primrose Hill. The property comprises a good size reception room with wood flooring, fully kitted kitchen, double bedroom with fitted wardrobes an...",[],[],Apartment,1,1,,Leasehold,"['One Bedroom Flat', 'Offered Chain Free', 'Communal Heating & Hot Water', 'Moments from Chalk Farm Tube', 'Good Natural Light', 'Council Tax Band: C']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.4 miles'], ['Belsize Park ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
72,129675866,"£490,000",Reduced on 15/06/2023,"Carlow House, NW1","**PRICED TO SELL** Introducing this stylish one-bedroom, one-bathroom apartment situated in a modern development that underwent redevelopment just 5 years ago. This contemporary residence spans 492 sqft and offers a leasehold of 990 years, providing long-term security and peace of mind. ",[],[],Flat,1,1,,Leasehold,"['One Bedroom Apartment', 'High Ceilings', 'Concierge', 'Modern High End Finish', 'Long Lease']","[['Mornington Crescent ', '0.1 miles'], ['Camden Town ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",£400 per year,£2544.92,990 years left,Band: TBC
73,138272951,"£485,000",Added on 04/08/2023,"Malden Road, Kentish Town, London, NW5","A two double bedroom, duplex apartment on the third and fourth floor of this block close to Chalk Farm. The flat has been recently improved by the current owner and has a south-west facing private terrace accessed from the lounge. No upper chain complications. ",[],[],Apartment,1,2,,Leasehold,"['2 Bedrooms', 'Balcony', 'Split-level', 'Third and fourth floors', 'Popular location', 'Close to Shops', 'Close to tube', 'No upper chain']","[['Chalk Farm ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Belsize Park ', '0.5 miles']]",£0 per year,£0,102 years left,Band: TBC
74,132787379,"£485,000",Reduced on 05/06/2023,"Oseney Crescent, Kentish Town","On one of the most sough after roads in Kentish Town is this stunning one double bedroom apartment, on the raised ground floor the flat has wooden floors throughout, a private balcony and a open plan kitchen/reception room.",[],[],Flat,1,1,,Leasehold,"['Large Bedroom', 'Approximately 645 sq.ft', 'Great Transport Links', 'Private Balcony', 'Wooden Flooring', 'High Ceilings Throughout']","[['Kentish Town ', '0.3 miles'], ['Camden Road ', '0.5 miles'], ['Kentish Town West ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
75,134895416,"£485,000",Added on 17/05/2023,"Kentish Town Road, Kentish Town, London, NW1",A bright and spacious beautifully presented one bedroom apartment situated on the fifth floor with lift access.,[],[],Apartment,1,1,,Leasehold,"['Bright and spacious', 'Beautifully presented', 'Wooden flooring throughout', 'Lift Access', 'Leasehold', 'EPC Rating = B']","[['Camden Road ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Camden Town ', '0.4 miles']]",£0 per year,£4621.92,980 years left,Band: D
76,130414076,"£485,000",Reduced on 13/03/2023,"Royal College Street, London, NW1 0TA","Hunters (Camden), are pleased to be able to offer this two-bedroom property for sale, the property is in need of modernisation requiring a new kitchen and bathroom with the other areas updated. The property comprises 2 bedrooms, an open-plan kitchen/living room, and a family bathroom. The propert...",[],[],Flat,1,2,,Leasehold,"['Leased Flat For Sale', '2 Bedroom', 'Long Lease 169 Years', 'Excellent Location and Amenities', 'Great Travel Links', 'In Need of Renovation', 'Offered Chain Free', 'Good EPC Rating C', 'This Property Produces 1.6 Tonnes of CO2']","[['Camden Road ', '0.4 miles'], ['Camden Town ', '0.4 miles'], ['Mornington Crescent ', '0.3 miles']]",£0 per year,£1470,146 years left,Band: C
77,134680562,"£480,000",Reduced on 20/06/2023,"Albert Street, 
Camden Town, NW1",A wonderful one bedroom apartment on the first floor of a handsome period building. This marvellous apartment is very well located on one of Camden's premier Roads and is moments from Mornington Crescent Underground.,[],[],Flat,1,1,,Share of Freehold,"['One bedroom apartment', 'First floor with balcony', 'Handsome period building', 'No onward chain', 'Share of freehold', 'Great location']","[['Mornington Crescent ', '0.1 miles'], ['Camden Town ', '0.3 miles'], ['Camden Road ', '0.5 miles']]",Ask agent,£2000,988 years left,Band: D
78,126588224,"£479,950",Reduced on 23/01/2023,"Kentish Town Road, 
Chalk Farm, NW1",A spacious and bright two bedroom split level apartment. Very well located to benefit from the excellent amenities of both Camden and Kentish Town. Being sold chain-free.,[],[],Flat,,2,,Leasehold,"['Two bedrooms', 'Chain-free', 'Spacious', 'Close to shops and transport']","[['Camden Road ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Camden Town ', '0.4 miles']]",£100 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£982,103 years left,Band: C
79,86001198,"£475,000",Reduced on 19/03/2023,"2 Vicars Road, Gospel Oak, NW5","Beautifully presented one bedroom fourth floor flat with private balcony, superbly situated in a popular modern development in a sought after location. The property has been well maintained and stylishly appointed by the current owners, offering bright, well planned accommodation with modern inte...","['19/03/2023', '08/02/2023']","['Price changed from £490,000 to £475,000', 'Initial entry found: £490,000']",Apartment,1,1,,Leasehold,"['Beautiful One Bedroom Fourth Floor Apartment', 'Sought After Modern Development', 'Bright And Spacious Open Plan Reception/ Kitchen', 'High Quality Modern Kitchen With Appliances', 'Private Balcony With Southeast-Facing City Views', 'Stylish Bathroom With Under-Floor Heating', 'Large Fitted Wardrobe', 'Secure Bike Storage And Communal Lift', 'Long Lease', 'Close To Excellent Transport Links And Amenities']","[['Gospel Oak ', '0.2 miles'], ['Kentish Town West ', '0.5 miles'], ['Kentish Town ', '0.5 miles']]",Ask agent,Ask agent,125 years left,Ask agent
80,134581460,"£475,000",Reduced on 19/06/2023,"Camelot House, Camden Park Road, Camden, NW1",CHAIN FREE- An immaculately presented two double bedroom apartment on the first floor of a purpose built period block in the heart of Camden. This stunning apartment offers a good layout and generously proportioned rooms throughout. It has just undergone a total refurbishment and boast...,"['19/06/2023', '09/05/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']",Apartment,1,2,,Leasehold,[],"[['Caledonian Road ', '0.4 miles'], ['Camden Road ', '0.6 miles'], ['Kentish Town ', '0.6 miles']]",£0 per year,£0,Ask agent,Band: TBC
81,135632846,"£475,000",Added on 02/06/2023,"Islip Street, London, NW5","A well-proportioned one bedroom flat, set on the first (top) floor of an attractive period building, with its own private entrance on the raised ground floor.",['02/06/2023'],"['Initial entry found: £475,000']",Apartment,1,1,,Leasehold,[],"[['Kentish Town ', '0.3 miles'], ['Kentish Town West ', '0.5 miles'], ['Camden Road ', '0.5 miles']]",£0 per year,£0,Ask agent,Band: TBC
82,86036490,"£475,000",Reduced on 18/03/2023,"Agincourt Road, London, NW3",A rarely available two bedroom apartment in a sought after block in Hampstead in need of complete refurbishment.,"['18/03/2023', '16/02/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']",Ground Flat,1,2,670 sq. ft.(62 sq. m.),Share of Freehold,"['Ground Floor Apartment', '2 Bedrooms', 'Open Plan Reception/Kitchen', 'Share of Freehold', 'In Need of Refurbishment', 'Council Tax D']","[['Hampstead Heath ', '0.2 miles'], ['Belsize Park ', '0.3 miles'], ['Gospel Oak ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
83,132735728,"£475,000",Added on 20/03/2023,"Fortess Road, Kentish Town, NW5",Matthew James offer for sale a two bedroom split level conversion on the first floor of the ever popular Kentish Terrace located on Fortess Road. The property requires updating throughout and would be a wonderful opportunity for any would be buyer to refurbish this generously sized flat with a gr...,['20/03/2023'],"['Initial entry found: £475,000']",Flat,1,2,,Leasehold,"['Requiring Full Refurbishment', '580 Sq/Ft  (53.84 Sq.M.)', 'Two Bedrooms', 'Living Room', 'Kitchen', 'Bathroom', 'Leasehold']","[['Kentish Town ', '0.2 miles'], ['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.5 miles']]",£150 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1532,91 years left,Band: D
