,id,price,price_change_date,price_change_value
25,137703770,"£450,000","['09/08/2023', '21/07/2023']","['Price changed from £475,000 to £450,000', 'Initial entry found: £475,000']"
26,140022269,"£550,000",['15/09/2023'],"['Initial entry found: £550,000']"
27,135414338,"£550,000","['22/06/2023', '29/05/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
28,139590377,"£550,000",['06/09/2023'],"['Initial entry found: £550,000']"
29,139835909,"£550,000",['12/09/2023'],"['Initial entry found: £550,000']"
30,136559990,"£550,000",['26/06/2023'],"['Initial entry found: £550,000']"
31,132644615,"£550,000","['19/04/2023', '16/03/2023']","['Price changed from £600,000 to £550,000', 'Initial entry found: £600,000']"
32,138251315,"£550,000",['03/08/2023'],"['Initial entry found: £550,000']"
33,133272248,"£550,000",['06/04/2023'],"['Initial entry found: £550,000']"
34,138800537,"£550,000",['18/08/2023'],"['Initial entry found: £550,000']"
35,135509321,"£550,000","['26/06/2023', '31/05/2023']","['Price changed from £600,000 to £550,000', 'Initial entry found: £600,000']"
36,137620529,"£550,000",['20/07/2023'],"['Initial entry found: £550,000']"
37,134479841,"£550,000","['27/07/2023', '05/05/2023']","['Price changed from £575,000 to £550,000', 'Initial entry found: £575,000']"
