,id,price,price_change_date,price_change_value
130,133846892,"£500,000","['25/08/2023', '20/04/2023']","['Price changed from £575,000 to £500,000', 'Initial entry found: £575,000']"
131,134797466,"£500,000","['05/06/2023', '15/05/2023']","['Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
132,130819937,"£500,000","['31/03/2023', '20/02/2023', '18/01/2023']","['Price changed from £535,000 to £500,000', 'Price changed from £550,000 to £535,000', 'Initial entry found: £550,000']"
133,139642148,"£500,000",['07/09/2023'],"['Initial entry found: £500,000']"
134,130401323,"£500,000","['02/02/2023', '04/01/2023']","['Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
135,86073984,"£500,000",['28/02/2023'],"['Initial entry found: £500,000']"
136,131332613,"£500,000","['28/02/2023', '02/02/2023']","['Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
137,133626305,"£500,000",['14/04/2023'],"['Initial entry found: £500,000']"
138,134317706,"£500,000",['02/05/2023'],"['Initial entry found: £500,000']"
139,139278998,"£500,000",['30/08/2023'],"['Initial entry found: £500,000']"
140,138315773,"£499,999",['04/08/2023'],"['Initial entry found: £499,999']"
141,138318938,"£499,999",['05/08/2023'],"['Initial entry found: £499,999']"
142,138161531,"£499,950","['10/08/2023', '02/08/2023']","['Price changed from £525,000 to £499,950', 'Initial entry found: £525,000']"
143,129717686,"£499,950","['01/02/2023', '05/12/2022']","['Price changed from £575,000 to £499,950', 'Initial entry found: £575,000']"
144,135531548,"£499,950","['28/06/2023', '31/05/2023']","['Price changed from £525,000 to £499,950', 'Initial entry found: £525,000']"
145,135521624,"£499,000","['01/06/2023', '31/05/2023']","['Price changed from £490,000 to £499,000', 'Initial entry found: £490,000']"
146,136928876,"£495,000","['29/08/2023', '04/07/2023']","['Price changed from £510,000 to £495,000', 'Initial entry found: £510,000']"
147,133791248,"£495,000","['30/08/2023', '12/05/2023', '18/04/2023']","['Price changed from £525,000 to £495,000', 'Price changed from £575,000 to £525,000', 'Initial entry found: £575,000']"
148,139249382,"£490,000",['30/08/2023'],"['Initial entry found: £490,000']"
149,137516747,"£490,000","['01/09/2023', '18/07/2023']","['Price changed from £500,000 to £490,000', 'Initial entry found: £500,000']"
150,136375223,"£530,000","['21/09/2023', '20/09/2023', '21/06/2023']","['Price changed from £500,000 to £530,000', 'Price changed from £530,000 to £500,000', 'Initial entry found: £530,000']"
151,133982927,"£485,000",['22/04/2023'],"['Initial entry found: £485,000']"
152,121535747,"£485,000","['12/09/2023', '26/01/2023', '12/05/2022', '29/03/2022', '29/03/2022']","['Price changed from £500,000 to £485,000', 'Price changed from £485,000 to £500,000', 'Price changed from £500,000 to £485,000', 'Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
153,139080407,"£480,000",['25/08/2023'],"['Initial entry found: £480,000']"
154,130436510,"£475,000",['05/01/2023'],"['Initial entry found: £475,000']"
155,138957938,"£475,000",['22/08/2023'],"['Initial entry found: £475,000']"
156,138221225,"£475,000","['09/09/2023', '03/08/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
157,136391159,"£475,000",['21/06/2023'],"['Initial entry found: £475,000']"
158,139576172,"£475,000",['06/09/2023'],"['Initial entry found: £475,000']"
159,135779534,"£475,000","['04/09/2023', '11/08/2023', '14/07/2023', '26/06/2023', '06/06/2023']","['Price changed from £500,000 to £475,000', 'Price changed from £510,000 to £500,000', 'Price changed from £500,000 to £510,000', 'Price changed from £550,000 to £500,000', 'Initial entry found: £550,000']"
160,132912941,"£475,000","['04/05/2023', '25/03/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
161,139010135,"£475,000",['23/08/2023'],"['Initial entry found: £475,000']"
162,139080164,"£475,000",['24/08/2023'],"['Initial entry found: £475,000']"
163,139512209,"£475,000",['05/09/2023'],"['Initial entry found: £475,000']"
164,137861495,"£475,000",['25/07/2023'],"['Initial entry found: £475,000']"
165,138045038,"£475,000","['02/09/2023', '29/07/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
166,137875124,"£475,000",['25/07/2023'],"['Initial entry found: £475,000']"
167,138584240,"£475,000",['12/08/2023'],"['Initial entry found: £475,000']"
168,136091834,"£475,000","['18/09/2023', '14/06/2023']","['Price changed from £525,000 to £475,000', 'Initial entry found: £525,000']"
169,136630412,"£475,000",['27/06/2023'],"['Initial entry found: £475,000']"
170,138195302,"£475,000","['14/09/2023', '02/08/2023']","['Price changed from £525,000 to £475,000', 'Initial entry found: £525,000']"
171,138444299,"£475,000",['09/08/2023'],"['Initial entry found: £475,000']"
172,132185705,"£475,000","['27/03/2023', '02/03/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
173,137337416,"£475,000",['14/07/2023'],"['Initial entry found: £475,000']"
174,138384932,"£475,000",['13/08/2023'],"['Initial entry found: £475,000']"
175,140133986,"£400,000",['19/09/2023'],"['Initial entry found: £400,000']"
176,137217218,"£475,000",['11/07/2023'],"['Initial entry found: £475,000']"
177,137516750,"£475,000",['18/07/2023'],"['Initial entry found: £475,000']"
178,138710219,"£475,000","['06/09/2023', '16/08/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
179,86165730,"£475,000","['27/07/2023', '30/06/2023', '13/06/2023']","['Price changed from £500,000 to £475,000', 'Price changed from £575,000 to £500,000', 'Initial entry found: £575,000']"
180,134255816,"£475,000",['28/04/2023'],"['Initial entry found: £475,000']"
181,136781570,"£475,000","['07/07/2023', '30/06/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
182,139004396,"£475,000",['23/08/2023'],"['Initial entry found: £475,000']"
183,136283243,"£475,000","['28/07/2023', '19/06/2023']","['Price changed from £499,000 to £475,000', 'Initial entry found: £499,000']"
184,140139518,"£475,000",['19/09/2023'],"['Initial entry found: £475,000']"
185,138727694,"£475,000",['16/08/2023'],"['Initial entry found: £475,000']"
186,135202136,"£475,000","['10/07/2023', '24/05/2023']","['Price changed from £485,000 to £475,000', 'Initial entry found: £485,000']"
187,133231073,"£475,000","['15/05/2023', '03/04/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
188,139951550,"£475,000",['14/09/2023'],"['Initial entry found: £475,000']"
189,132029996,"£475,000","['10/05/2023', '27/02/2023']","['Price changed from £485,000 to £475,000', 'Initial entry found: £485,000']"
190,132985985,"£470,000","['19/07/2023', '05/07/2023', '05/06/2023', '27/03/2023']","['Price changed from £495,000 to £470,000', 'Price changed from £510,000 to £495,000', 'Price changed from £525,000 to £510,000', 'Initial entry found: £525,000']"
191,137821598,"£465,000","['21/09/2023', '24/07/2023']","['Price changed from £475,000 to £465,000', 'Initial entry found: £475,000']"
192,138095786,"£465,000",['31/07/2023'],"['Initial entry found: £465,000']"
193,138077738,"£465,000",['31/07/2023'],"['Initial entry found: £465,000']"
194,127007981,"£465,000","['17/04/2023', '17/04/2023', '13/04/2023', '18/10/2022', '13/09/2022']","['Price changed from £500,000 to £465,000', 'Price changed from £465,000 to £500,000', 'Price changed from £500,000 to £465,000', 'Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
195,139683926,"£465,000",['11/09/2023'],"['Initial entry found: £465,000']"
196,140210849,"£465,000",['20/09/2023'],"['Initial entry found: £465,000']"
197,131137646,"£460,000","['14/04/2023', '06/03/2023', '14/02/2023', '27/01/2023']","['Price changed from £475,000 to £460,000', 'Price changed from £500,000 to £475,000', 'Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
198,137588165,"£455,000",['19/07/2023'],"['Initial entry found: £455,000']"
199,138569339,"£450,000",['11/08/2023'],"['Initial entry found: £450,000']"
200,139966187,"£425,000",['14/09/2023'],"['Initial entry found: £425,000']"
201,139778558,"£450,000",['11/09/2023'],"['Initial entry found: £450,000']"
