,id,price,price_change_date,price_change_value
163,97662113,"£379,950","['05/01/2021', '24/09/2020']","['Price changed from £390,000 to £379,950', 'Initial entry found: £390,000']"
164,130781189,"£375,000",['17/01/2023'],"['Initial entry found: £375,000']"
165,134682806,"£375,000","['27/06/2023', '11/05/2023']","['Price changed from £399,000 to £375,000', 'Initial entry found: £399,000']"
166,138105530,"£375,000","['22/08/2023', '31/07/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
167,129381656,"£375,000",['23/11/2022'],"['Initial entry found: £375,000']"
168,136802183,"£375,000","['11/07/2023', '30/06/2023']","['Price changed from £425,000 to £375,000', 'Initial entry found: £425,000']"
169,138523211,"£375,000",['10/08/2023'],"['Initial entry found: £375,000']"
170,128896574,"£375,000","['18/04/2023', '03/02/2023', '09/11/2022']","['Price changed from £385,000 to £375,000', 'Price changed from £399,000 to £385,000', 'Initial entry found: £399,000']"
171,136008755,"£375,000","['18/07/2023', '12/06/2023']","['Price changed from £395,000 to £375,000', 'Initial entry found: £395,000']"
172,134966765,"£375,000","['17/07/2023', '18/05/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
173,136454261,"£375,000","['14/09/2023', '04/07/2023', '22/06/2023']","['Price changed from £400,000 to £375,000', 'Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
174,139498607,"£375,000",['05/09/2023'],"['Initial entry found: £375,000']"
175,135621290,"£375,000",['02/06/2023'],"['Initial entry found: £375,000']"
176,139364369,"£375,000",['01/09/2023'],"['Initial entry found: £375,000']"
177,130763336,"£369,950",['24/01/2023'],"['Initial entry found: £369,950']"
178,138130835,"£365,000","['17/08/2023', '01/08/2023']","['Price changed from £375,000 to £365,000', 'Initial entry found: £375,000']"
179,138908291,"£365,000",['21/08/2023'],"['Initial entry found: £365,000']"
180,139505579,"£360,000",['05/09/2023'],"['Initial entry found: £360,000']"
181,139770740,"£360,000",['11/09/2023'],"['Initial entry found: £360,000']"
182,85173744,"£359,995",['12/05/2022'],"['Initial entry found: £359,995']"
183,135145844,"£355,000","['05/07/2023', '23/05/2023']","['Price changed from £375,000 to £355,000', 'Initial entry found: £375,000']"
184,138209099,"£350,000","['11/09/2023', '03/08/2023', '02/08/2023']","['Price changed from £399,950 to £350,000', 'Price changed from £395,000 to £399,950', 'Initial entry found: £395,000']"
185,131259242,"£350,000","['15/06/2023', '29/03/2023', '31/01/2023']","['Price changed from £375,000 to £350,000', 'Price changed from £390,000 to £375,000', 'Initial entry found: £390,000']"
186,131749001,"£350,000","['21/06/2023', '07/03/2023', '15/02/2023']","['Price changed from £380,000 to £350,000', 'Price changed from £400,000 to £380,000', 'Initial entry found: £400,000']"
187,138943739,"£350,000",['22/08/2023'],"['Initial entry found: £350,000']"
188,135731915,"£350,000",['05/06/2023'],"['Initial entry found: £350,000']"
189,127867499,"£350,000","['24/10/2022', '18/10/2022', '08/10/2022']","['Price changed from £365,000 to £350,000', 'Price changed from £375,000 to £365,000', 'Initial entry found: £375,000']"
190,139881080,"£350,000","['22/09/2023', '15/09/2023']","['Price changed from £360,000 to £350,000', 'Initial entry found: £360,000']"
191,132474809,"£350,000","['08/06/2023', '10/03/2023']","['Price changed from £365,000 to £350,000', 'Initial entry found: £365,000']"
192,137677025,"£350,000",['20/07/2023'],"['Initial entry found: £350,000']"
193,124092338,"£350,000","['10/12/2022', '14/10/2022', '24/08/2022', '12/07/2022', '02/07/2022']","['Price changed from £325,000 to £350,000', 'Price changed from £350,000 to £325,000', 'Price changed from £365,000 to £350,000', 'Price changed from £385,000 to £365,000', 'Initial entry found: £385,000']"
194,139968428,"£350,000",['14/09/2023'],"['Initial entry found: £350,000']"
195,135780158,"£350,000","['20/06/2023', '07/06/2023']","['Price changed from £380,000 to £350,000', 'Initial entry found: £380,000']"
196,136471478,"£350,000",['23/06/2023'],"['Initial entry found: £350,000']"
197,135819095,"£350,000","['04/07/2023', '07/06/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
198,136476635,"£350,000",['23/06/2023'],"['Initial entry found: £350,000']"
199,133888253,"£350,000","['21/06/2023', '11/05/2023', '20/04/2023']","['Price changed from £360,000 to £350,000', 'Price changed from £380,000 to £360,000', 'Initial entry found: £380,000']"
200,131338385,"£350,000",['02/02/2023'],"['Initial entry found: £350,000']"
201,140095214,"£350,000",['18/09/2023'],"['Initial entry found: £350,000']"
