,id,price,price_change_date,price_change_value
110,137942084,"£425,000","['06/09/2023', '27/07/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
111,137032646,"£425,000","['13/09/2023', '06/07/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
112,138484019,"£425,000","['21/09/2023', '10/08/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
113,137264174,"£425,000","['03/08/2023', '12/07/2023']","['Price changed from £460,000 to £425,000', 'Initial entry found: £460,000']"
114,131454047,"£425,000","['20/06/2023', '09/05/2023', '01/04/2023', '03/03/2023', '06/02/2023']","['Price changed from £450,000 to £425,000', 'Price changed from £460,000 to £450,000', 'Price changed from £475,000 to £460,000', 'Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
115,133117976,"£425,000","['04/05/2023', '30/03/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
116,137316878,"£425,000",['13/07/2023'],"['Initial entry found: £425,000']"
117,139084325,"£425,000",['24/08/2023'],"['Initial entry found: £425,000']"
118,136388315,"£420,000","['20/07/2023', '21/06/2023']","['Price changed from £450,000 to £420,000', 'Initial entry found: £450,000']"
119,134481908,"£420,000",['05/05/2023'],"['Initial entry found: £420,000']"
120,131713055,"£400,000","['12/04/2023', '15/02/2023']","['Price changed from £450,000 to £400,000', 'Initial entry found: £450,000']"
121,138124619,"£400,000",['01/08/2023'],"['Initial entry found: £400,000']"
122,138713933,"£400,000","['07/09/2023', '16/08/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
123,137366711,"£400,000",['14/07/2023'],"['Initial entry found: £400,000']"
124,132448058,"£400,000",['10/03/2023'],"['Initial entry found: £400,000']"
125,139105454,"£525,000",['25/08/2023'],"['Initial entry found: £525,000']"
126,140133986,"£400,000",['19/09/2023'],"['Initial entry found: £400,000']"
127,133780826,"£400,000","['25/05/2023', '18/04/2023']","['Price changed from £415,000 to £400,000', 'Initial entry found: £415,000']"
128,134814917,"£399,995","['13/06/2023', '15/05/2023']","['Price changed from £425,000 to £399,995', 'Initial entry found: £425,000']"
129,135729083,"£399,950",['05/06/2023'],"['Initial entry found: £399,950']"
130,133231418,"£395,000","['13/04/2023', '03/04/2023']","['Price changed from £425,000 to £395,000', 'Initial entry found: £425,000']"
131,139080395,"£395,000",['26/08/2023'],"['Initial entry found: £395,000']"
132,137058707,"£390,000",['13/07/2023'],"['Initial entry found: £390,000']"
133,134336210,"£390,000","['31/05/2023', '02/05/2023']","['Price changed from £425,000 to £390,000', 'Initial entry found: £425,000']"
134,138125645,"£390,000",['01/08/2023'],"['Initial entry found: £390,000']"
135,139029110,"£385,000",['24/08/2023'],"['Initial entry found: £385,000']"
136,133853783,"£380,000",['20/04/2023'],"['Initial entry found: £380,000']"
137,139950062,"£375,000",['14/09/2023'],"['Initial entry found: £375,000']"
138,122914268,"£375,000","['05/06/2023', '24/10/2022', '11/07/2022', '29/04/2022']","['Price changed from £385,000 to £375,000', 'Price changed from £375,000 to £385,000', 'Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
139,133847024,"£375,000","['09/05/2023', '19/04/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
140,139361990,"£375,000",['07/09/2023'],"['Initial entry found: £375,000']"
141,120489653,"£370,000","['24/06/2023', '09/02/2023', '28/04/2022', '31/03/2022', '24/03/2022', '01/03/2022']","['Price changed from £375,000 to £370,000', 'Price changed from £385,000 to £375,000', 'Price changed from £387,500 to £385,000', 'Price changed from £390,000 to £387,500', 'Price changed from £400,000 to £390,000', 'Initial entry found: £400,000']"
142,135184715,"£360,000","['17/07/2023', '27/06/2023', '23/05/2023']","['Price changed from £370,000 to £360,000', 'Price changed from £390,000 to £370,000', 'Initial entry found: £390,000']"
143,134351591,"£350,000","['17/07/2023', '02/05/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
144,86165775,"£350,000",['13/06/2023'],"['Initial entry found: £350,000']"
145,138942851,"£350,000",['22/08/2023'],"['Initial entry found: £350,000']"
146,137798120,"£350,000","['11/09/2023', '24/07/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
