,id,price,price_change_date,price_change_value
45,131451224,"£485,000","['10/03/2023', '06/02/2023']","['Price changed from £500,000 to £485,000', 'Initial entry found: £500,000']"
46,131949080,"£480,000",['23/02/2023'],"['Initial entry found: £480,000']"
47,128917151,"£475,000",['09/11/2022'],"['Initial entry found: £475,000']"
48,139001078,"£475,000",['23/08/2023'],"['Initial entry found: £475,000']"
49,136603232,"£475,000","['26/07/2023', '27/06/2023']","['Price changed from £495,000 to £475,000', 'Initial entry found: £495,000']"
50,138233645,"£425,000","['19/09/2023', '03/08/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
51,132078422,"£475,000",['28/02/2023'],"['Initial entry found: £475,000']"
52,134810681,"£475,000",['15/05/2023'],"['Initial entry found: £475,000']"
53,138836006,"£475,000","['19/09/2023', '18/08/2023']","['Price changed from £500,000 to £475,000', 'Initial entry found: £500,000']"
54,132172451,"£475,000",['02/03/2023'],"['Initial entry found: £475,000']"
55,133496564,"£475,000","['09/06/2023', '11/04/2023']","['Price changed from £499,950 to £475,000', 'Initial entry found: £499,950']"
56,125964152,"£475,000","['20/04/2023', '30/08/2022', '11/08/2022']","['Price changed from £500,000 to £475,000', 'Price changed from £525,000 to £500,000', 'Initial entry found: £525,000']"
57,135509975,"£470,000",['31/05/2023'],"['Initial entry found: £470,000']"
58,138494660,"£465,000","['18/09/2023', '10/08/2023']","['Price changed from £500,000 to £465,000', 'Initial entry found: £500,000']"
59,136663403,"£465,000",['28/06/2023'],"['Initial entry found: £465,000']"
60,133847027,"£460,000",['29/04/2023'],"['Initial entry found: £460,000']"
61,128900843,"£450,000",['13/11/2022'],"['Initial entry found: £450,000']"
62,138392120,"£450,000","['31/08/2023', '07/08/2023']","['Price changed from £500,000 to £450,000', 'Initial entry found: £500,000']"
63,134420891,"£450,000","['16/08/2023', '04/05/2023']","['Price changed from £475,000 to £450,000', 'Initial entry found: £475,000']"
64,139225265,"£450,000","['20/09/2023', '29/08/2023']","['Price changed from £475,000 to £450,000', 'Initial entry found: £475,000']"
65,133957493,"£450,000","['05/05/2023', '21/04/2023']","['Price changed from £470,000 to £450,000', 'Initial entry found: £470,000']"
66,137728445,"£449,950","['29/07/2023', '21/07/2023']","['Price changed from £465,000 to £449,950', 'Initial entry found: £465,000']"
67,137369738,"£449,000","['28/07/2023', '14/07/2023']","['Price changed from £475,000 to £449,000', 'Initial entry found: £475,000']"
68,86083551,"£449,000","['31/07/2023', '13/03/2023']","['Price changed from £475,000 to £449,000', 'Initial entry found: £475,000']"
69,134260541,"£445,000","['20/07/2023', '14/06/2023', '29/04/2023']","['Price changed from £465,000 to £445,000', 'Price changed from £495,000 to £465,000', 'Initial entry found: £495,000']"
70,137166737,"£440,000","['26/07/2023', '10/07/2023']","['Price changed from £460,000 to £440,000', 'Initial entry found: £460,000']"
71,139098275,"£435,000",['25/08/2023'],"['Initial entry found: £435,000']"
72,135567902,"£435,000","['15/08/2023', '15/08/2023', '01/06/2023']","['Price changed from £430,000 to £435,000', 'Price changed from £450,000 to £430,000', 'Initial entry found: £450,000']"
73,140173115,"£435,000",['19/09/2023'],"['Initial entry found: £435,000']"
74,138369743,"£435,000","['15/08/2023', '07/08/2023']","['Price changed from £450,000 to £435,000', 'Initial entry found: £450,000']"
75,138233645,"£425,000","['19/09/2023', '03/08/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
76,140210783,"£430,000",['21/09/2023'],"['Initial entry found: £430,000']"
77,133754756,"£425,000",['18/04/2023'],"['Initial entry found: £425,000']"
78,139243757,"£425,000",['04/09/2023'],"['Initial entry found: £425,000']"
79,139844948,"£425,000",['12/09/2023'],"['Initial entry found: £425,000']"
80,136347038,"£425,000","['18/07/2023', '21/06/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
81,138233645,"£425,000","['19/09/2023', '03/08/2023']","['Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
82,138427538,"£420,000",['13/08/2023'],"['Initial entry found: £420,000']"
83,136124126,"£415,000",['16/06/2023'],"['Initial entry found: £415,000']"
84,128484752,"£415,000","['04/11/2022', '27/10/2022']","['Price changed from £425,000 to £415,000', 'Initial entry found: £425,000']"
85,122425103,"£410,000",['14/04/2022'],"['Initial entry found: £410,000']"
86,130734350,"£410,000","['27/03/2023', '16/01/2023']","['Price changed from £425,000 to £410,000', 'Initial entry found: £425,000']"
87,136446809,"£400,000","['18/09/2023', '22/06/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
88,137721407,"£400,000","['05/09/2023', '21/07/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
89,130359863,"£400,000","['03/02/2023', '03/01/2023']","['Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
90,135868427,"£400,000","['21/08/2023', '11/07/2023', '08/06/2023']","['Price changed from £425,000 to £400,000', 'Price changed from £450,000 to £425,000', 'Initial entry found: £450,000']"
91,138233624,"£400,000",['03/08/2023'],"['Initial entry found: £400,000']"
92,131139446,"£400,000",['27/01/2023'],"['Initial entry found: £400,000']"
93,137187080,"£400,000",['11/07/2023'],"['Initial entry found: £400,000']"
94,86237319,"£400,000",['05/07/2023'],"['Initial entry found: £400,000']"
95,131901791,"£399,950",['22/02/2023'],"['Initial entry found: £399,950']"
96,140302220,"£399,950",['22/09/2023'],"['Initial entry found: £399,950']"
97,86038863,"£390,000","['22/08/2023', '26/06/2023', '03/05/2023', '03/04/2023', '16/02/2023']","['Price changed from £400,000 to £390,000', 'Price changed from £425,000 to £400,000', 'Price changed from £435,000 to £425,000', 'Price changed from £450,000 to £435,000', 'Initial entry found: £450,000']"
98,135344582,"£390,000",['26/05/2023'],"['Initial entry found: £390,000']"
99,138283931,"£385,000",['04/08/2023'],"['Initial entry found: £385,000']"
100,125924594,"£365,000","['07/12/2022', '10/08/2022']","['Price changed from £375,000 to £365,000', 'Initial entry found: £375,000']"
101,136162478,"£350,000",['16/06/2023'],"['Initial entry found: £350,000']"
102,132120131,"£350,000","['11/03/2023', '01/03/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
103,139371212,"£350,000","['19/09/2023', '01/09/2023']","['Price changed from £390,000 to £350,000', 'Initial entry found: £390,000']"
104,137003684,"£350,000",['06/07/2023'],"['Initial entry found: £350,000']"
105,139476818,"£350,000",['05/09/2023'],"['Initial entry found: £350,000']"
106,134556995,"£350,000",['08/05/2023'],"['Initial entry found: £350,000']"
107,131905748,"£350,000",['22/02/2023'],"['Initial entry found: £350,000']"
108,128817890,"£350,000","['11/05/2023', '07/11/2022']","['Price changed from £360,000 to £350,000', 'Initial entry found: £360,000']"
109,86187570,"£350,000",['13/06/2023'],"['Initial entry found: £350,000']"
110,131371076,"£350,000","['18/02/2023', '03/02/2023']","['Price changed from £400,000 to £350,000', 'Initial entry found: £400,000']"
